"Date","Ticker","close","day_pr_low","day_pr_high","week_pr_low","week_pr_high","month_pr_low","month_pr_high"
5/20/2025 0:00:00,"XLC",101.63,100.92,103.65,89.39,108.48,84.66,110.05
5/20/2025 0:00:00,"XLF",51.34,50.84,52.88,45.54,55.64,42.01,56.25
5/20/2025 0:00:00,"XLB",87.12,84.67,88.97,77.56,92.43,71.61,93.29
5/20/2025 0:00:00,"SPY",592.85,584.32,609.82,517.75,642.13,483.33,630.45
5/20/2025 0:00:00,"XLRE",41.88,40.44,42.65,36.49,45.44,34.93,45.63
5/20/2025 0:00:00,"XLI",143.75,141.55,147.86,124.71,157.77,113.11,151.73
5/20/2025 0:00:00,"IWM",209.08,204.43,215.77,180.90,224.63,168.43,226.55
5/20/2025 0:00:00,"XLF",51.34,50.84,52.88,45.54,55.64,42.01,56.25
5/20/2025 0:00:00,"DIA",426.97,419.82,434.51,378.27,452.02,361.89,455.32
5/20/2025 0:00:00,"XLP",82.60,78.61,82.95,76.31,85.97,74.28,87.30
5/20/2025 0:00:00,"XLE",83.59,82.54,88.53,72.86,92.92,71.03,96.77
5/20/2025 0:00:00,"XLC",101.63,100.92,103.65,89.39,108.48,84.66,110.05
5/20/2025 0:00:00,"XLU",82.77,78.79,83.56,73.49,87.21,70.15,88.00
5/20/2025 0:00:00,"QQQ",520.27,512.93,541.32,449.42,561.55,408.11,555.22
5/21/2025 0:00:00,"SPY",582.86,584.51,611.41,517.75,642.13,483.33,630.45
5/21/2025 0:00:00,"XLC",100.87,100.86,104.24,89.39,108.48,84.66,110.05
5/21/2025 0:00:00,"XLP",81.64,79.30,83.99,76.31,85.97,74.28,87.30
5/21/2025 0:00:00,"XLRE",40.77,40.69,42.94,36.49,45.44,34.93,45.63
5/21/2025 0:00:00,"QQQ",513.04,512.02,542.21,449.42,561.55,408.11,555.22
5/21/2025 0:00:00,"XLY",211.65,212.34,226.37,187.91,236.67,170.16,234.30
5/21/2025 0:00:00,"IWM",203.21,204.72,216.13,180.90,224.63,168.43,226.55
5/21/2025 0:00:00,"XLV",131.58,126.84,135.33,116.23,142.69,120.18,150.05
5/21/2025 0:00:00,"XLI",141.32,142.21,148.67,124.71,157.77,113.11,151.73
5/21/2025 0:00:00,"XLV",131.58,126.84,135.33,116.23,142.69,120.18,150.05
5/21/2025 0:00:00,"XLK",229.28,231.28,245.18,198.09,256.07,175.52,246.70
5/21/2025 0:00:00,"XLU",81.26,79.74,84.66,73.49,87.21,70.15,88.00
5/21/2025 0:00:00,"XLF",50.29,50.85,52.97,45.54,55.64,42.01,56.25
5/21/2025 0:00:00,"DIA",418.75,420.54,436.43,378.27,452.02,361.89,455.32
5/21/2025 0:00:00,"XLE",82.05,82.07,88.23,72.86,92.92,71.03,96.77
5/21/2025 0:00:00,"XLK",229.28,231.28,245.18,198.09,256.07,175.52,246.70
5/21/2025 0:00:00,"XLY",211.65,212.34,226.37,187.91,236.67,170.16,234.30
5/21/2025 0:00:00,"XLB",85.96,84.90,89.62,77.56,92.43,71.61,93.29
5/21/2025 0:00:00,"DIA",418.75,420.54,436.43,378.27,452.02,361.89,455.32
5/21/2025 0:00:00,"QQQ",513.04,512.02,542.21,449.42,561.55,408.11,555.22
5/21/2025 0:00:00,"XLE",82.05,82.07,88.23,72.86,92.92,71.03,96.77
5/21/2025 0:00:00,"XLC",100.87,100.86,104.24,89.39,108.48,84.66,110.05
5/21/2025 0:00:00,"XLI",141.32,142.21,148.67,124.71,157.77,113.11,151.73
5/21/2025 0:00:00,"XLP",81.64,79.30,83.99,76.31,85.97,74.28,87.30
5/21/2025 0:00:00,"XLF",50.29,50.85,52.97,45.54,55.64,42.01,56.25
5/21/2025 0:00:00,"XLB",85.96,84.90,89.62,77.56,92.43,71.61,93.29
5/21/2025 0:00:00,"XLU",81.26,79.74,84.66,73.49,87.21,70.15,88.00
5/21/2025 0:00:00,"IWM",203.21,204.72,216.13,180.90,224.63,168.43,226.55
5/21/2025 0:00:00,"SPY",582.86,584.51,611.41,517.75,642.13,483.33,630.45
5/21/2025 0:00:00,"XLRE",40.77,40.69,42.94,36.49,45.44,34.93,45.63
5/22/2025 0:00:00,"IWM",203.20,203.47,216.04,180.90,224.63,168.43,226.55
5/22/2025 0:00:00,"XLI",141.29,141.91,148.99,124.71,157.77,113.11,151.73
5/22/2025 0:00:00,"XLB",85.87,84.96,89.44,77.56,92.43,71.61,93.29
5/22/2025 0:00:00,"XLV",130.55,127.81,136.07,116.23,142.69,120.18,150.05
5/22/2025 0:00:00,"XLK",229.34,229.01,245.42,198.09,256.07,175.52,246.70
5/22/2025 0:00:00,"XLC",100.65,100.45,104.89,89.39,108.48,84.66,110.05
5/22/2025 0:00:00,"DIA",418.82,418.87,437.62,378.27,452.02,361.89,455.32
5/22/2025 0:00:00,"XLY",212.56,211.33,226.29,187.91,236.67,170.16,234.30
5/22/2025 0:00:00,"QQQ",514.00,510.36,542.66,449.42,561.55,408.11,555.22
5/22/2025 0:00:00,"XLRE",40.63,40.50,42.92,36.49,45.44,34.93,45.63
5/22/2025 0:00:00,"XLK",229.34,229.01,245.42,198.09,256.07,175.52,246.70
5/22/2025 0:00:00,"XLY",212.56,211.33,226.29,187.91,236.67,170.16,234.30
5/22/2025 0:00:00,"XLE",81.73,81.81,87.42,72.86,92.92,71.03,96.77
5/22/2025 0:00:00,"SPY",583.09,583.23,611.34,517.75,642.13,483.33,630.45
5/22/2025 0:00:00,"XLF",50.23,50.41,53.04,45.54,55.64,42.01,56.25
5/22/2025 0:00:00,"XLU",80.10,80.12,84.94,73.49,87.21,70.15,88.00
5/22/2025 0:00:00,"XLV",130.55,127.81,136.07,116.23,142.69,120.18,150.05
5/22/2025 0:00:00,"XLP",81.30,79.79,84.22,76.31,85.97,74.28,87.30
5/22/2025 0:00:00,"XLI",141.29,141.91,148.99,124.71,157.77,113.11,151.73
5/22/2025 0:00:00,"XLE",81.73,81.81,87.42,72.86,92.92,71.03,96.77
5/22/2025 0:00:00,"XLB",85.87,84.96,89.44,77.56,92.43,71.61,93.29
5/22/2025 0:00:00,"QQQ",514.00,510.36,542.66,449.42,561.55,408.11,555.22
5/22/2025 0:00:00,"XLU",80.10,80.12,84.94,73.49,87.21,70.15,88.00
5/22/2025 0:00:00,"XLP",81.30,79.79,84.22,76.31,85.97,74.28,87.30
5/22/2025 0:00:00,"DIA",418.82,418.87,437.62,378.27,452.02,361.89,455.32
5/22/2025 0:00:00,"IWM",203.20,203.47,216.04,180.90,224.63,168.43,226.55
5/22/2025 0:00:00,"XLC",100.65,100.45,104.89,89.39,108.48,84.66,110.05
5/22/2025 0:00:00,"XLF",50.23,50.41,53.04,45.54,55.64,42.01,56.25
5/22/2025 0:00:00,"XLRE",40.63,40.50,42.92,36.49,45.44,34.93,45.63
5/22/2025 0:00:00,"SPY",583.09,583.23,611.34,517.75,642.13,483.33,630.45
5/23/2025 0:00:00,"XLV",130.34,127.61,135.52,116.23,142.69,120.18,150.05
5/23/2025 0:00:00,"XLU",81.06,79.04,84.70,73.49,87.21,70.15,88.00
5/23/2025 0:00:00,"XLV",130.34,127.61,135.52,116.23,142.69,120.18,150.05
5/23/2025 0:00:00,"XLK",226.81,226.88,244.37,198.09,256.07,175.52,246.70
5/23/2025 0:00:00,"IWM",202.56,200.96,214.92,180.90,224.63,168.43,226.55
5/23/2025 0:00:00,"XLK",226.81,226.88,244.37,198.09,256.07,175.52,246.70
5/23/2025 0:00:00,"DIA",416.33,415.94,436.96,378.27,452.02,361.89,455.32
5/23/2025 0:00:00,"XLP",81.60,79.61,84.15,76.31,85.97,74.28,87.30
5/23/2025 0:00:00,"QQQ",509.24,507.45,541.51,449.42,561.55,408.11,555.22
5/23/2025 0:00:00,"XLY",210.65,209.13,225.42,187.91,236.67,170.16,234.30
5/23/2025 0:00:00,"XLY",210.65,209.13,225.42,187.91,236.67,170.16,234.30
5/23/2025 0:00:00,"XLB",85.70,84.57,89.28,77.56,92.43,71.61,93.29
5/23/2025 0:00:00,"XLRE",40.64,40.05,42.63,36.49,45.44,34.93,45.63
5/23/2025 0:00:00,"XLF",50.05,49.76,52.94,45.54,55.64,42.01,56.25
5/23/2025 0:00:00,"XLE",81.99,80.62,86.55,72.86,92.92,71.03,96.77
5/23/2025 0:00:00,"XLC",100.19,100.01,105.02,89.39,108.48,84.66,110.05
5/23/2025 0:00:00,"XLI",140.83,140.73,148.86,124.71,157.77,113.11,151.73
5/23/2025 0:00:00,"SPY",579.11,579.09,609.86,517.75,642.13,483.33,630.45
5/23/2025 0:00:00,"IWM",202.56,200.96,214.92,180.90,224.63,168.43,226.55
5/23/2025 0:00:00,"XLE",81.99,80.62,86.55,72.86,92.92,71.03,96.77
5/23/2025 0:00:00,"XLB",85.70,84.57,89.28,77.56,92.43,71.61,93.29
5/23/2025 0:00:00,"XLRE",40.64,40.05,42.63,36.49,45.44,34.93,45.63
5/23/2025 0:00:00,"XLC",100.19,100.01,105.02,89.39,108.48,84.66,110.05
5/23/2025 0:00:00,"SPY",579.11,579.09,609.86,517.75,642.13,483.33,630.45
5/23/2025 0:00:00,"QQQ",509.24,507.45,541.51,449.42,561.55,408.11,555.22
5/23/2025 0:00:00,"XLP",81.60,79.61,84.15,76.31,85.97,74.28,87.30
5/23/2025 0:00:00,"XLI",140.83,140.73,148.86,124.71,157.77,113.11,151.73
5/23/2025 0:00:00,"DIA",416.33,415.94,436.96,378.27,452.02,361.89,455.32
5/23/2025 0:00:00,"XLF",50.05,49.76,52.94,45.54,55.64,42.01,56.25
5/23/2025 0:00:00,"XLU",81.06,79.04,84.70,73.49,87.21,70.15,88.00
5/27/2025 0:00:00,"XLV",132.16,126.66,134.50,117.72,140.65,120.18,150.05
5/27/2025 0:00:00,"XLU",81.67,78.32,84.36,74.60,87.11,70.15,88.00
5/27/2025 0:00:00,"XLP",82.34,79.26,83.97,77.37,86.25,74.28,87.30
5/27/2025 0:00:00,"IWM",207.70,198.40,213.07,180.90,223.61,168.43,226.55
5/27/2025 0:00:00,"DIA",423.85,411.86,434.38,378.71,451.26,361.89,455.32
5/27/2025 0:00:00,"QQQ",521.22,503.06,538.34,460.33,564.04,408.11,555.22
5/27/2025 0:00:00,"XLY",216.87,206.95,223.90,189.64,236.44,170.16,234.30
5/27/2025 0:00:00,"XLB",87.20,84.11,88.79,77.74,92.35,71.61,93.29
5/27/2025 0:00:00,"XLE",82.70,79.81,85.83,71.41,91.18,71.03,96.77
5/27/2025 0:00:00,"XLK",232.20,224.06,242.39,201.91,255.49,175.52,246.70
5/27/2025 0:00:00,"XLI",143.31,139.40,147.91,126.09,157.91,113.11,151.73
5/27/2025 0:00:00,"XLV",132.16,126.66,134.50,117.72,140.65,120.18,150.05
5/27/2025 0:00:00,"XLY",216.87,206.95,223.90,189.64,236.44,170.16,234.30
5/27/2025 0:00:00,"XLC",101.82,99.28,104.75,90.60,108.75,84.66,110.05
5/27/2025 0:00:00,"XLK",232.20,224.06,242.39,201.91,255.49,175.52,246.70
5/27/2025 0:00:00,"XLF",50.93,49.12,52.48,45.46,55.25,42.01,56.25
5/27/2025 0:00:00,"XLRE",41.31,39.70,42.18,36.62,45.19,34.93,45.63
5/27/2025 0:00:00,"SPY",591.15,573.53,606.25,520.54,640.84,483.33,630.45
5/27/2025 0:00:00,"XLC",101.82,99.28,104.75,90.60,108.75,84.66,110.05
5/27/2025 0:00:00,"XLB",87.20,84.11,88.79,77.74,92.35,71.61,93.29
5/27/2025 0:00:00,"XLF",50.93,49.12,52.48,45.46,55.25,42.01,56.25
5/27/2025 0:00:00,"XLI",143.31,139.40,147.91,126.09,157.91,113.11,151.73
5/27/2025 0:00:00,"IWM",207.70,198.40,213.07,180.90,223.61,168.43,226.55
5/27/2025 0:00:00,"QQQ",521.22,503.06,538.34,460.33,564.04,408.11,555.22
5/27/2025 0:00:00,"DIA",423.85,411.86,434.38,378.71,451.26,361.89,455.32
5/27/2025 0:00:00,"XLE",82.70,79.81,85.83,71.41,91.18,71.03,96.77
5/27/2025 0:00:00,"XLRE",41.31,39.70,42.18,36.62,45.19,34.93,45.63
5/27/2025 0:00:00,"XLU",81.67,78.32,84.36,74.60,87.11,70.15,88.00
5/27/2025 0:00:00,"SPY",591.15,573.53,606.25,520.54,640.84,483.33,630.45
5/27/2025 0:00:00,"XLP",82.34,79.26,83.97,77.37,86.25,74.28,87.30
5/28/2025 0:00:00,"XLRE",41.31,39.49,41.97,36.62,45.19,34.93,45.63
5/28/2025 0:00:00,"XLB",86.01,83.97,88.78,77.74,92.35,71.61,93.29
5/28/2025 0:00:00,"XLI",142.60,138.88,147.43,126.09,157.91,113.11,151.73
5/28/2025 0:00:00,"SPY",587.73,569.64,605.29,520.54,640.84,483.33,630.45
5/28/2025 0:00:00,"XLE",81.65,79.44,85.46,71.41,91.18,71.03,96.77
5/28/2025 0:00:00,"XLY",214.88,206.42,223.68,189.64,236.44,170.16,234.30
5/28/2025 0:00:00,"XLY",214.88,206.42,223.68,189.64,236.44,170.16,234.30
5/28/2025 0:00:00,"XLC",101.80,99.13,104.58,90.60,108.75,84.66,110.05
5/28/2025 0:00:00,"XLU",80.53,77.98,84.06,74.60,87.11,70.15,88.00
5/28/2025 0:00:00,"XLP",81.78,79.12,83.87,77.37,86.25,74.28,87.30
5/28/2025 0:00:00,"XLK",231.24,223.19,241.91,201.91,255.49,175.52,246.70
5/28/2025 0:00:00,"XLV",131.48,125.91,133.87,117.72,140.65,120.18,150.05
5/28/2025 0:00:00,"XLF",50.59,48.88,52.27,45.46,55.25,42.01,56.25
5/28/2025 0:00:00,"XLK",231.24,223.19,241.91,201.91,255.49,175.52,246.70
5/28/2025 0:00:00,"XLV",131.48,125.91,133.87,117.72,140.65,120.18,150.05
5/28/2025 0:00:00,"DIA",421.42,410.17,432.84,378.71,451.26,361.89,455.32
5/28/2025 0:00:00,"IWM",205.51,197.37,212.40,180.90,223.61,168.43,226.55
5/28/2025 0:00:00,"QQQ",518.91,502.49,537.85,460.33,564.04,408.11,555.22
5/28/2025 0:00:00,"XLU",80.53,77.98,84.06,74.60,87.11,70.15,88.00
5/28/2025 0:00:00,"SPY",587.73,569.64,605.29,520.54,640.84,483.33,630.45
5/28/2025 0:00:00,"XLF",50.59,48.88,52.27,45.46,55.25,42.01,56.25
5/28/2025 0:00:00,"XLI",142.60,138.88,147.43,126.09,157.91,113.11,151.73
5/28/2025 0:00:00,"QQQ",518.91,502.49,537.85,460.33,564.04,408.11,555.22
5/28/2025 0:00:00,"IWM",205.51,197.37,212.40,180.90,223.61,168.43,226.55
5/28/2025 0:00:00,"XLRE",41.31,39.49,41.97,36.62,45.19,34.93,45.63
5/28/2025 0:00:00,"DIA",421.42,410.17,432.84,378.71,451.26,361.89,455.32
5/28/2025 0:00:00,"XLB",86.01,83.97,88.78,77.74,92.35,71.61,93.29
5/28/2025 0:00:00,"XLP",81.78,79.12,83.87,77.37,86.25,74.28,87.30
5/28/2025 0:00:00,"XLC",101.80,99.13,104.58,90.60,108.75,84.66,110.05
5/28/2025 0:00:00,"XLE",81.65,79.44,85.46,71.41,91.18,71.03,96.77
5/29/2025 0:00:00,"QQQ",519.93,504.72,538.21,460.33,564.04,408.11,555.22
5/29/2025 0:00:00,"XLV",132.36,126.24,133.50,117.72,140.65,120.18,150.05
5/29/2025 0:00:00,"XLF",50.85,48.93,52.24,45.46,55.25,42.01,56.25
5/29/2025 0:00:00,"SPY",590.05,571.09,605.57,520.54,640.84,483.33,630.45
5/29/2025 0:00:00,"XLP",82.11,79.14,83.99,77.37,86.25,74.28,87.30
5/29/2025 0:00:00,"DIA",422.46,411.06,432.77,378.71,451.26,361.89,455.32
5/29/2025 0:00:00,"XLU",81.09,77.68,83.67,74.60,87.11,70.15,88.00
5/29/2025 0:00:00,"XLI",142.73,139.16,147.59,126.09,157.91,113.11,151.73
5/29/2025 0:00:00,"XLK",231.63,223.96,241.68,201.91,255.49,175.52,246.70
5/29/2025 0:00:00,"XLV",132.36,126.24,133.50,117.72,140.65,120.18,150.05
5/29/2025 0:00:00,"XLK",231.63,223.96,241.68,201.91,255.49,175.52,246.70
5/29/2025 0:00:00,"XLC",100.98,99.34,104.54,90.60,108.75,84.66,110.05
5/29/2025 0:00:00,"XLY",214.97,207.60,224.35,189.64,236.44,170.16,234.30
5/29/2025 0:00:00,"XLRE",41.69,39.54,41.88,36.62,45.19,34.93,45.63
5/29/2025 0:00:00,"XLB",86.33,84.08,88.90,77.74,92.35,71.61,93.29
5/29/2025 0:00:00,"XLE",82.26,79.24,85.62,71.41,91.18,71.03,96.77
5/29/2025 0:00:00,"IWM",206.12,198.06,212.66,180.90,223.61,168.43,226.55
5/29/2025 0:00:00,"XLY",214.97,207.60,224.35,189.64,236.44,170.16,234.30
5/29/2025 0:00:00,"XLP",82.11,79.14,83.99,77.37,86.25,74.28,87.30
5/29/2025 0:00:00,"XLE",82.26,79.24,85.62,71.41,91.18,71.03,96.77
5/29/2025 0:00:00,"XLF",50.85,48.93,52.24,45.46,55.25,42.01,56.25
5/29/2025 0:00:00,"IWM",206.12,198.06,212.66,180.90,223.61,168.43,226.55
5/29/2025 0:00:00,"XLC",100.98,99.34,104.54,90.60,108.75,84.66,110.05
5/29/2025 0:00:00,"SPY",590.05,571.09,605.57,520.54,640.84,483.33,630.45
5/29/2025 0:00:00,"XLB",86.33,84.08,88.90,77.74,92.35,71.61,93.29
5/29/2025 0:00:00,"XLU",81.09,77.68,83.67,74.60,87.11,70.15,88.00
5/29/2025 0:00:00,"QQQ",519.93,504.72,538.21,460.33,564.04,408.11,555.22
5/29/2025 0:00:00,"XLI",142.73,139.16,147.59,126.09,157.91,113.11,151.73
5/29/2025 0:00:00,"XLRE",41.69,39.54,41.88,36.62,45.19,34.93,45.63
5/29/2025 0:00:00,"DIA",422.46,411.06,432.77,378.71,451.26,361.89,455.32
5/30/2025 0:00:00,"XLRE",41.73,39.83,42.25,36.62,45.19,34.93,45.63
5/30/2025 0:00:00,"XLC",101.40,99.06,104.66,90.60,108.75,84.66,110.05
5/30/2025 0:00:00,"XLY",213.80,208.66,225.24,189.64,236.44,170.16,234.30
5/30/2025 0:00:00,"XLB",86.34,84.33,88.89,77.74,92.35,71.61,93.29
5/30/2025 0:00:00,"XLV",132.64,126.79,133.99,117.72,140.65,120.18,150.05
5/30/2025 0:00:00,"QQQ",519.11,507.08,540.87,460.33,564.04,408.11,555.22
5/30/2025 0:00:00,"XLV",132.64,126.79,133.99,117.72,140.65,120.18,150.05
5/30/2025 0:00:00,"XLK",230.91,224.60,242.86,201.91,255.49,175.52,246.70
5/30/2025 0:00:00,"DIA",422.85,411.36,433.28,378.71,451.26,361.89,455.32
5/30/2025 0:00:00,"XLI",142.82,139.41,147.90,126.09,157.91,113.11,151.73
5/30/2025 0:00:00,"XLU",81.92,77.91,83.75,74.60,87.11,70.15,88.00
5/30/2025 0:00:00,"SPY",589.39,573.04,607.46,520.54,640.84,483.33,630.45
5/30/2025 0:00:00,"XLK",230.91,224.60,242.86,201.91,255.49,175.52,246.70
5/30/2025 0:00:00,"XLY",213.80,208.66,225.24,189.64,236.44,170.16,234.30
5/30/2025 0:00:00,"IWM",205.07,198.96,213.42,180.90,223.61,168.43,226.55
5/30/2025 0:00:00,"XLF",50.96,49.00,52.34,45.46,55.25,42.01,56.25
5/30/2025 0:00:00,"XLE",81.53,79.36,85.66,71.41,91.18,71.03,96.77
5/30/2025 0:00:00,"XLP",82.83,79.49,84.10,77.37,86.25,74.28,87.30
5/30/2025 0:00:00,"XLU",81.92,77.91,83.75,74.60,87.11,70.15,88.00
5/30/2025 0:00:00,"XLI",142.82,139.41,147.90,126.09,157.91,113.11,151.73
5/30/2025 0:00:00,"IWM",205.07,198.96,213.42,180.90,223.61,168.43,226.55
5/30/2025 0:00:00,"XLRE",41.73,39.83,42.25,36.62,45.19,34.93,45.63
5/30/2025 0:00:00,"XLP",82.83,79.49,84.10,77.37,86.25,74.28,87.30
5/30/2025 0:00:00,"SPY",589.39,573.04,607.46,520.54,640.84,483.33,630.45
5/30/2025 0:00:00,"XLB",86.34,84.33,88.89,77.74,92.35,71.61,93.29
5/30/2025 0:00:00,"XLC",101.40,99.06,104.66,90.60,108.75,84.66,110.05
5/30/2025 0:00:00,"XLE",81.53,79.36,85.66,71.41,91.18,71.03,96.77
5/30/2025 0:00:00,"XLF",50.96,49.00,52.34,45.46,55.25,42.01,56.25
5/30/2025 0:00:00,"QQQ",519.11,507.08,540.87,460.33,564.04,408.11,555.22
5/30/2025 0:00:00,"DIA",422.85,411.36,433.28,378.71,451.26,361.89,455.32
6/2/2025 0:00:00,"XLK",232.95,224.66,243.61,206.31,257.76,201.42,271.22
6/2/2025 0:00:00,"XLC",101.90,98.88,105.05,91.37,109.82,92.34,116.57
6/2/2025 0:00:00,"XLK",232.95,224.66,243.61,206.31,257.76,201.42,271.22
6/2/2025 0:00:00,"XLP",82.88,79.80,84.57,77.51,86.16,76.51,87.30
6/2/2025 0:00:00,"QQQ",523.21,507.93,543.05,470.38,570.22,459.95,595.04
6/2/2025 0:00:00,"XLV",132.72,127.35,134.86,118.40,140.23,120.92,145.76
6/2/2025 0:00:00,"XLV",132.72,127.35,134.86,118.40,140.23,120.92,145.76
6/2/2025 0:00:00,"XLY",214.30,209.33,226.18,190.95,235.93,186.07,240.12
6/2/2025 0:00:00,"SPY",592.71,574.65,609.82,528.48,644.77,530.64,658.43
6/2/2025 0:00:00,"XLF",50.98,49.21,52.50,46.11,55.02,45.59,57.46
6/2/2025 0:00:00,"XLY",214.30,209.33,226.18,190.95,235.93,186.07,240.12
6/2/2025 0:00:00,"XLB",86.85,84.32,88.98,78.53,93.02,77.38,94.31
6/2/2025 0:00:00,"XLE",82.60,79.25,85.43,72.46,90.75,74.28,94.58
6/2/2025 0:00:00,"IWM",205.71,199.88,213.90,183.73,225.52,182.59,234.16
6/2/2025 0:00:00,"XLI",142.64,139.80,148.21,127.02,158.59,125.72,159.51
6/2/2025 0:00:00,"XLU",82.18,78.17,84.00,75.70,87.29,74.45,89.69
6/2/2025 0:00:00,"XLRE",41.79,40.07,42.60,37.00,45.00,37.12,45.79
6/2/2025 0:00:00,"DIA",423.71,412.69,434.52,382.06,452.72,386.92,465.41
6/2/2025 0:00:00,"XLB",86.85,84.32,88.98,78.53,93.02,77.38,94.31
6/2/2025 0:00:00,"XLF",50.98,49.21,52.50,46.11,55.02,45.59,57.46
6/2/2025 0:00:00,"XLC",101.90,98.88,105.05,91.37,109.82,92.34,116.57
6/2/2025 0:00:00,"QQQ",523.21,507.93,543.05,470.38,570.22,459.95,595.04
6/2/2025 0:00:00,"DIA",423.71,412.69,434.52,382.06,452.72,386.92,465.41
6/2/2025 0:00:00,"SPY",592.71,574.65,609.82,528.48,644.77,530.64,658.43
6/2/2025 0:00:00,"XLI",142.64,139.80,148.21,127.02,158.59,125.72,159.51
6/2/2025 0:00:00,"XLE",82.60,79.25,85.43,72.46,90.75,74.28,94.58
6/2/2025 0:00:00,"IWM",205.71,199.88,213.90,183.73,225.52,182.59,234.16
6/2/2025 0:00:00,"XLRE",41.79,40.07,42.60,37.00,45.00,37.12,45.79
6/2/2025 0:00:00,"XLU",82.18,78.17,84.00,75.70,87.29,74.45,89.69
6/2/2025 0:00:00,"XLP",82.88,79.80,84.57,77.51,86.16,76.51,87.30
6/3/2025 0:00:00,"XLK",236.45,224.54,243.70,206.31,257.76,201.42,271.22
6/3/2025 0:00:00,"XLV",133.03,127.60,135.01,118.40,140.23,120.92,145.76
6/3/2025 0:00:00,"XLP",82.80,79.94,84.73,77.51,86.16,76.51,87.30
6/3/2025 0:00:00,"XLB",87.74,84.30,88.89,78.53,93.02,77.38,94.31
6/3/2025 0:00:00,"XLU",82.40,78.26,84.13,75.70,87.29,74.45,89.69
6/3/2025 0:00:00,"XLK",236.45,224.54,243.70,206.31,257.76,201.42,271.22
6/3/2025 0:00:00,"XLI",143.74,139.43,147.87,127.02,158.59,125.72,159.51
6/3/2025 0:00:00,"XLE",83.58,79.15,85.42,72.46,90.75,74.28,94.58
6/3/2025 0:00:00,"XLRE",41.64,40.13,42.72,37.00,45.00,37.12,45.79
6/3/2025 0:00:00,"XLV",133.03,127.60,135.01,118.40,140.23,120.92,145.76
6/3/2025 0:00:00,"XLY",215.44,208.09,225.26,190.95,235.93,186.07,240.12
6/3/2025 0:00:00,"XLF",51.08,49.18,52.50,46.11,55.02,45.59,57.46
6/3/2025 0:00:00,"XLY",215.44,208.09,225.26,190.95,235.93,186.07,240.12
6/3/2025 0:00:00,"SPY",596.09,576.58,609.72,528.48,644.77,530.64,658.43
6/3/2025 0:00:00,"XLC",101.61,98.63,105.09,91.37,109.82,92.34,116.57
6/3/2025 0:00:00,"IWM",209.03,199.36,213.01,183.73,225.52,182.59,234.16
6/3/2025 0:00:00,"QQQ",527.30,508.00,543.22,470.38,570.22,459.95,595.04
6/3/2025 0:00:00,"DIA",426.01,412.28,434.73,382.06,452.72,386.92,465.41
6/3/2025 0:00:00,"XLRE",41.64,40.13,42.72,37.00,45.00,37.12,45.79
6/3/2025 0:00:00,"XLB",87.74,84.30,88.89,78.53,93.02,77.38,94.31
6/3/2025 0:00:00,"XLU",82.40,78.26,84.13,75.70,87.29,74.45,89.69
6/3/2025 0:00:00,"XLE",83.58,79.15,85.42,72.46,90.75,74.28,94.58
6/3/2025 0:00:00,"SPY",596.09,576.58,609.72,528.48,644.77,530.64,658.43
6/3/2025 0:00:00,"XLI",143.74,139.43,147.87,127.02,158.59,125.72,159.51
6/3/2025 0:00:00,"XLC",101.61,98.63,105.09,91.37,109.82,92.34,116.57
6/3/2025 0:00:00,"XLF",51.08,49.18,52.50,46.11,55.02,45.59,57.46
6/3/2025 0:00:00,"IWM",209.03,199.36,213.01,183.73,225.52,182.59,234.16
6/3/2025 0:00:00,"DIA",426.01,412.28,434.73,382.06,452.72,386.92,465.41
6/3/2025 0:00:00,"QQQ",527.30,508.00,543.22,470.38,570.22,459.95,595.04
6/3/2025 0:00:00,"XLP",82.80,79.94,84.73,77.51,86.16,76.51,87.30
6/4/2025 0:00:00,"XLY",214.87,208.38,223.50,190.95,235.93,186.07,240.12
6/4/2025 0:00:00,"XLP",82.22,80.40,84.60,77.51,86.16,76.51,87.30
6/4/2025 0:00:00,"XLC",102.26,98.47,104.87,91.37,109.82,92.34,116.57
6/4/2025 0:00:00,"XLK",236.80,225.62,242.96,206.31,257.76,201.42,271.22
6/4/2025 0:00:00,"XLF",50.79,49.29,52.28,46.11,55.02,45.59,57.46
6/4/2025 0:00:00,"IWM",208.44,199.50,212.25,183.73,225.52,182.59,234.16
6/4/2025 0:00:00,"XLV",133.29,127.88,135.29,118.40,140.23,120.92,145.76
6/4/2025 0:00:00,"XLK",236.80,225.62,242.96,206.31,257.76,201.42,271.22
6/4/2025 0:00:00,"SPY",595.93,578.97,608.19,528.48,644.77,530.64,658.43
6/4/2025 0:00:00,"XLU",80.96,78.99,84.54,75.70,87.29,74.45,89.69
6/4/2025 0:00:00,"XLRE",41.77,40.28,42.72,37.00,45.00,37.12,45.79
6/4/2025 0:00:00,"DIA",424.94,413.79,433.42,382.06,452.72,386.92,465.41
6/4/2025 0:00:00,"XLY",214.87,208.38,223.50,190.95,235.93,186.07,240.12
6/4/2025 0:00:00,"XLV",133.29,127.88,135.29,118.40,140.23,120.92,145.76
6/4/2025 0:00:00,"XLB",88.07,84.31,88.76,78.53,93.02,77.38,94.31
6/4/2025 0:00:00,"XLI",143.82,139.82,147.10,127.02,158.59,125.72,159.51
6/4/2025 0:00:00,"XLE",81.95,79.42,84.79,72.46,90.75,74.28,94.58
6/4/2025 0:00:00,"QQQ",528.77,510.57,540.87,470.38,570.22,459.95,595.04
