"Date","Ticker","daily_volume","daily_volume_avg","daily_volume_hi","daily_volume_lo"
2/21/2025 0:00:00,"XLB",5.00,5.50,8.20,2.80
2/24/2025 0:00:00,"XLB",4.70,5.50,8.20,2.80
2/25/2025 0:00:00,"XLB",4.60,5.50,8.20,2.80
2/26/2025 0:00:00,"XLB",4.00,5.50,8.20,2.80
2/27/2025 0:00:00,"XLB",3.50,5.50,8.20,2.80
2/28/2025 0:00:00,"XLB",4.70,5.50,8.20,2.80
3/3/2025 0:00:00,"XLB",8.40,5.50,8.20,2.80
3/4/2025 0:00:00,"XLB",11.30,5.50,8.20,2.80
3/5/2025 0:00:00,"XLB",8.70,5.50,8.20,2.80
3/6/2025 0:00:00,"XLB",9.20,5.50,8.20,2.80
3/7/2025 0:00:00,"XLB",7.80,5.50,8.20,2.80
3/10/2025 0:00:00,"XLB",8.30,5.50,8.20,2.80
3/11/2025 0:00:00,"XLB",7.70,5.50,8.20,2.80
3/12/2025 0:00:00,"XLB",6.30,5.50,8.20,2.80
3/13/2025 0:00:00,"XLB",5.10,5.50,8.20,2.80
3/14/2025 0:00:00,"XLB",4.80,5.50,8.20,2.80
3/17/2025 0:00:00,"XLB",4.30,5.50,8.20,2.80
3/18/2025 0:00:00,"XLB",5.00,5.50,8.20,2.80
3/19/2025 0:00:00,"XLB",5.10,5.50,8.20,2.80
3/20/2025 0:00:00,"XLB",3.80,5.50,8.20,2.80
3/21/2025 0:00:00,"XLB",8.40,5.50,8.20,2.80
3/24/2025 0:00:00,"XLB",4.60,5.50,8.20,2.80
3/25/2025 0:00:00,"XLB",3.80,5.50,8.20,2.80
3/26/2025 0:00:00,"XLB",4.10,5.50,8.20,2.80
3/27/2025 0:00:00,"XLB",3.00,5.50,8.20,2.80
3/28/2025 0:00:00,"XLB",4.60,5.50,8.20,2.80
3/31/2025 0:00:00,"XLB",4.40,5.50,8.20,2.80
4/1/2025 0:00:00,"XLB",6.10,5.50,8.20,2.80
4/2/2025 0:00:00,"XLB",5.90,5.50,8.20,2.80
4/3/2025 0:00:00,"XLB",9.50,5.50,8.20,2.80
4/4/2025 0:00:00,"XLB",14.70,5.50,8.20,2.80
4/7/2025 0:00:00,"XLB",25.10,5.50,8.20,2.80
4/8/2025 0:00:00,"XLB",13.70,5.50,8.20,2.80
4/9/2025 0:00:00,"XLB",20.20,5.50,8.20,2.80
4/10/2025 0:00:00,"XLB",14.10,5.50,8.20,2.80
4/11/2025 0:00:00,"XLB",8.60,5.50,8.20,2.80
4/14/2025 0:00:00,"XLB",5.20,5.50,8.20,2.80
4/15/2025 0:00:00,"XLB",4.00,5.50,8.20,2.80
4/16/2025 0:00:00,"XLB",5.40,5.50,8.20,2.80
4/17/2025 0:00:00,"XLB",4.80,5.50,8.20,2.80
4/21/2025 0:00:00,"XLB",3.90,5.50,8.20,2.80
4/22/2025 0:00:00,"XLB",3.60,5.50,8.20,2.80
4/23/2025 0:00:00,"XLB",6.70,5.50,8.20,2.80
4/24/2025 0:00:00,"XLB",5.00,5.50,8.20,2.80
4/25/2025 0:00:00,"XLB",4.70,5.50,8.20,2.80
4/28/2025 0:00:00,"XLB",3.90,5.50,8.20,2.80
4/29/2025 0:00:00,"XLB",4.80,5.50,8.20,2.80
4/30/2025 0:00:00,"XLB",4.90,5.50,8.20,2.80
5/1/2025 0:00:00,"XLB",5.60,5.50,8.20,2.80
5/2/2025 0:00:00,"XLB",4.30,5.50,8.20,2.80
5/5/2025 0:00:00,"XLB",2.80,5.50,8.20,2.80
5/6/2025 0:00:00,"XLB",3.10,5.50,8.20,2.80
5/7/2025 0:00:00,"XLB",4.40,5.50,8.20,2.80
5/8/2025 0:00:00,"XLB",4.00,5.50,8.20,2.80
5/9/2025 0:00:00,"XLB",3.20,5.50,8.20,2.80
5/12/2025 0:00:00,"XLB",4.40,5.50,8.20,2.80
5/13/2025 0:00:00,"XLB",3.40,5.50,8.20,2.80
5/14/2025 0:00:00,"XLB",3.90,5.50,8.20,2.80
5/15/2025 0:00:00,"XLB",3.60,5.50,8.20,2.80
5/16/2025 0:00:00,"XLB",3.20,5.50,8.20,2.80
5/19/2025 0:00:00,"XLB",5.10,5.50,8.20,2.80
5/20/2025 0:00:00,"XLB",2.60,5.50,8.20,2.80
5/21/2025 0:00:00,"XLB",4.80,5.50,8.20,2.80
5/22/2025 0:00:00,"XLB",3.80,5.50,8.20,2.80
5/23/2025 0:00:00,"XLB",3.70,5.50,8.20,2.80
5/27/2025 0:00:00,"XLB",3.40,5.50,8.20,2.80
5/28/2025 0:00:00,"XLB",5.30,5.50,8.20,2.80
5/29/2025 0:00:00,"XLB",4.90,5.50,8.20,2.80
5/30/2025 0:00:00,"XLB",6.10,5.50,8.20,2.80
6/2/2025 0:00:00,"XLB",7.90,5.50,8.20,2.80
6/3/2025 0:00:00,"XLB",6.60,5.50,8.20,2.80
6/4/2025 0:00:00,"XLB",6.60,5.50,8.20,2.80
6/5/2025 0:00:00,"XLB",7.10,5.50,8.20,2.80
6/6/2025 0:00:00,"XLB",4.70,5.50,8.20,2.80
6/9/2025 0:00:00,"XLB",5.80,5.50,8.20,2.80
6/10/2025 0:00:00,"XLB",3.90,5.50,8.20,2.80
6/11/2025 0:00:00,"XLB",5.20,5.50,8.20,2.80
6/12/2025 0:00:00,"XLB",4.30,5.50,8.20,2.80
6/13/2025 0:00:00,"XLB",7.10,5.50,8.20,2.80
6/16/2025 0:00:00,"XLB",5.30,5.50,8.20,2.80
6/17/2025 0:00:00,"XLB",4.60,5.50,8.20,2.80
6/18/2025 0:00:00,"XLB",4.30,5.50,8.20,2.80
6/20/2025 0:00:00,"XLB",6.70,5.50,8.20,2.80
6/23/2025 0:00:00,"XLB",5.10,5.50,8.20,2.80
6/24/2025 0:00:00,"XLB",4.40,5.50,8.20,2.80
6/25/2025 0:00:00,"XLB",4.40,5.50,8.20,2.80
6/26/2025 0:00:00,"XLB",5.30,5.50,8.20,2.80
6/27/2025 0:00:00,"XLB",4.70,5.50,8.20,2.80
6/30/2025 0:00:00,"XLB",4.30,5.50,8.20,2.80
7/1/2025 0:00:00,"XLB",7.90,5.50,8.20,2.80
7/2/2025 0:00:00,"XLB",7.30,5.50,8.20,2.80
7/3/2025 0:00:00,"XLB",3.40,5.50,8.20,2.80
7/7/2025 0:00:00,"XLB",5.90,5.50,8.20,2.80
7/8/2025 0:00:00,"XLB",8.20,5.50,8.20,2.80
7/9/2025 0:00:00,"XLB",6.70,5.50,8.20,2.80
7/10/2025 0:00:00,"XLB",6.40,5.50,8.20,2.80
7/11/2025 0:00:00,"XLB",5.80,5.50,8.20,2.80
7/14/2025 0:00:00,"XLB",6.50,5.50,8.20,2.80
7/15/2025 0:00:00,"XLB",7.30,5.50,8.20,2.80
7/16/2025 0:00:00,"XLB",6.80,5.50,8.20,2.80
7/17/2025 0:00:00,"XLB",5.90,5.50,8.20,2.80
7/18/2025 0:00:00,"XLB",6.80,5.50,8.20,2.80
7/21/2025 0:00:00,"XLB",5.30,5.50,8.20,2.80
7/22/2025 0:00:00,"XLB",6.80,5.50,8.20,2.80
7/23/2025 0:00:00,"XLB",6.70,5.50,8.20,2.80
7/24/2025 0:00:00,"XLB",8.70,5.50,8.20,2.80
7/25/2025 0:00:00,"XLB",7.90,5.50,8.20,2.80
7/28/2025 0:00:00,"XLB",7.50,5.50,8.20,2.80
7/29/2025 0:00:00,"XLB",7.10,5.50,8.20,2.80
7/30/2025 0:00:00,"XLB",11.80,5.50,8.20,2.80
7/31/2025 0:00:00,"XLB",11.60,5.50,8.20,2.80
8/1/2025 0:00:00,"XLB",14.30,5.50,8.20,2.80
8/4/2025 0:00:00,"XLB",7.70,5.50,8.20,2.80
8/5/2025 0:00:00,"XLB",8.00,5.50,8.20,2.80
8/6/2025 0:00:00,"XLB",6.60,5.50,8.20,2.80
8/7/2025 0:00:00,"XLB",7.60,5.50,8.20,2.80
8/8/2025 0:00:00,"XLB",5.20,5.50,8.20,2.80
8/11/2025 0:00:00,"XLB",6.00,5.50,8.20,2.80
8/12/2025 0:00:00,"XLB",6.30,5.50,8.20,2.80
8/13/2025 0:00:00,"XLB",8.40,5.50,8.20,2.80
8/14/2025 0:00:00,"XLB",8.00,5.50,8.20,2.80
8/15/2025 0:00:00,"XLB",8.10,5.50,8.20,2.80
8/18/2025 0:00:00,"XLB",4.70,5.50,8.20,2.80
8/19/2025 0:00:00,"XLB",6.00,5.50,8.20,2.80
8/20/2025 0:00:00,"XLB",6.70,5.50,8.20,2.80
8/21/2025 0:00:00,"XLB",6.50,5.50,8.20,2.80
8/22/2025 0:00:00,"XLB",5.70,5.50,8.20,2.80
8/25/2025 0:00:00,"XLB",6.30,5.50,8.20,2.80
8/26/2025 0:00:00,"XLB",4.20,5.50,8.20,2.80
8/27/2025 0:00:00,"XLB",4.50,5.50,8.20,2.80
8/28/2025 0:00:00,"XLB",4.30,5.50,8.20,2.80
8/29/2025 0:00:00,"XLB",4.10,5.50,8.20,2.80
8/1/2024 0:00:00,"XLE",21.30,16.10,23.70,8.50
8/2/2024 0:00:00,"XLE",22.90,16.10,23.70,8.50
8/5/2024 0:00:00,"XLE",25.00,16.10,23.70,8.50
8/6/2024 0:00:00,"XLE",15.70,16.10,23.70,8.50
8/7/2024 0:00:00,"XLE",13.10,16.10,23.70,8.50
8/8/2024 0:00:00,"XLE",10.80,16.10,23.70,8.50
8/9/2024 0:00:00,"XLE",11.20,16.10,23.70,8.50
8/12/2024 0:00:00,"XLE",14.40,16.10,23.70,8.50
8/13/2024 0:00:00,"XLE",15.70,16.10,23.70,8.50
8/14/2024 0:00:00,"XLE",10.80,16.10,23.70,8.50
8/15/2024 0:00:00,"XLE",9.20,16.10,23.70,8.50
8/16/2024 0:00:00,"XLE",8.90,16.10,23.70,8.50
8/19/2024 0:00:00,"XLE",10.90,16.10,23.70,8.50
8/20/2024 0:00:00,"XLE",16.90,16.10,23.70,8.50
8/21/2024 0:00:00,"XLE",11.40,16.10,23.70,8.50
8/22/2024 0:00:00,"XLE",9.80,16.10,23.70,8.50
8/23/2024 0:00:00,"XLE",10.40,16.10,23.70,8.50
8/26/2024 0:00:00,"XLE",9.80,16.10,23.70,8.50
8/27/2024 0:00:00,"XLE",8.30,16.10,23.70,8.50
8/28/2024 0:00:00,"XLE",8.50,16.10,23.70,8.50
8/29/2024 0:00:00,"XLE",11.20,16.10,23.70,8.50
8/30/2024 0:00:00,"XLE",14.00,16.10,23.70,8.50
9/3/2024 0:00:00,"XLE",19.10,16.10,23.70,8.50
9/4/2024 0:00:00,"XLE",15.10,16.10,23.70,8.50
9/5/2024 0:00:00,"XLE",12.50,16.10,23.70,8.50
9/6/2024 0:00:00,"XLE",18.00,16.10,23.70,8.50
9/9/2024 0:00:00,"XLE",16.40,16.10,23.70,8.50
9/10/2024 0:00:00,"XLE",24.70,16.10,23.70,8.50
9/11/2024 0:00:00,"XLE",24.10,16.10,23.70,8.50
9/12/2024 0:00:00,"XLE",15.90,16.10,23.70,8.50
9/13/2024 0:00:00,"XLE",13.10,16.10,23.70,8.50
9/16/2024 0:00:00,"XLE",13.40,16.10,23.70,8.50
9/17/2024 0:00:00,"XLE",12.50,16.10,23.70,8.50
9/18/2024 0:00:00,"XLE",14.10,16.10,23.70,8.50
9/19/2024 0:00:00,"XLE",18.90,16.10,23.70,8.50
9/20/2024 0:00:00,"XLE",14.00,16.10,23.70,8.50
9/23/2024 0:00:00,"XLE",13.30,16.10,23.70,8.50
9/24/2024 0:00:00,"XLE",17.30,16.10,23.70,8.50
9/25/2024 0:00:00,"XLE",13.80,16.10,23.70,8.50
9/26/2024 0:00:00,"XLE",23.40,16.10,23.70,8.50
9/27/2024 0:00:00,"XLE",15.20,16.10,23.70,8.50
9/30/2024 0:00:00,"XLE",11.40,16.10,23.70,8.50
10/1/2024 0:00:00,"XLE",33.10,16.10,23.70,8.50
10/2/2024 0:00:00,"XLE",21.00,16.10,23.70,8.50
10/3/2024 0:00:00,"XLE",22.40,16.10,23.70,8.50
10/4/2024 0:00:00,"XLE",18.00,16.10,23.70,8.50
10/7/2024 0:00:00,"XLE",16.30,16.10,23.70,8.50
10/8/2024 0:00:00,"XLE",19.90,16.10,23.70,8.50
10/9/2024 0:00:00,"XLE",15.80,16.10,23.70,8.50
10/10/2024 0:00:00,"XLE",13.00,16.10,23.70,8.50
10/11/2024 0:00:00,"XLE",13.20,16.10,23.70,8.50
10/14/2024 0:00:00,"XLE",11.10,16.10,23.70,8.50
10/15/2024 0:00:00,"XLE",18.90,16.10,23.70,8.50
10/16/2024 0:00:00,"XLE",9.90,16.10,23.70,8.50
10/17/2024 0:00:00,"XLE",10.70,16.10,23.70,8.50
10/18/2024 0:00:00,"XLE",12.00,16.10,23.70,8.50
10/21/2024 0:00:00,"XLE",10.60,16.10,23.70,8.50
10/22/2024 0:00:00,"XLE",9.00,16.10,23.70,8.50
10/23/2024 0:00:00,"XLE",9.90,16.10,23.70,8.50
10/24/2024 0:00:00,"XLE",8.50,16.10,23.70,8.50
10/25/2024 0:00:00,"XLE",9.60,16.10,23.70,8.50
10/28/2024 0:00:00,"XLE",12.10,16.10,23.70,8.50
10/29/2024 0:00:00,"XLE",11.90,16.10,23.70,8.50
10/30/2024 0:00:00,"XLE",9.70,16.10,23.70,8.50
10/31/2024 0:00:00,"XLE",15.80,16.10,23.70,8.50
11/1/2024 0:00:00,"XLE",13.20,16.10,23.70,8.50
11/4/2024 0:00:00,"XLE",12.90,16.10,23.70,8.50
11/5/2024 0:00:00,"XLE",10.40,16.10,23.70,8.50
11/6/2024 0:00:00,"XLE",25.00,16.10,23.70,8.50
11/7/2024 0:00:00,"XLE",13.10,16.10,23.70,8.50
11/8/2024 0:00:00,"XLE",11.20,16.10,23.70,8.50
11/11/2024 0:00:00,"XLE",10.50,16.10,23.70,8.50
11/12/2024 0:00:00,"XLE",9.30,16.10,23.70,8.50
11/13/2024 0:00:00,"XLE",11.80,16.10,23.70,8.50
11/14/2024 0:00:00,"XLE",9.00,16.10,23.70,8.50
11/15/2024 0:00:00,"XLE",14.00,16.10,23.70,8.50
11/18/2024 0:00:00,"XLE",11.90,16.10,23.70,8.50
11/19/2024 0:00:00,"XLE",11.90,16.10,23.70,8.50
11/20/2024 0:00:00,"XLE",9.00,16.10,23.70,8.50
11/21/2024 0:00:00,"XLE",16.80,16.10,23.70,8.50
11/22/2024 0:00:00,"XLE",10.80,16.10,23.70,8.50
11/25/2024 0:00:00,"XLE",16.50,16.10,23.70,8.50
11/26/2024 0:00:00,"XLE",12.50,16.10,23.70,8.50
11/27/2024 0:00:00,"XLE",7.80,16.10,23.70,8.50
11/29/2024 0:00:00,"XLE",6.80,16.10,23.70,8.50
12/2/2024 0:00:00,"XLE",11.10,16.10,23.70,8.50
12/3/2024 0:00:00,"XLE",8.90,16.10,23.70,8.50
12/4/2024 0:00:00,"XLE",16.30,16.10,23.70,8.50
12/5/2024 0:00:00,"XLE",11.30,16.10,23.70,8.50
12/6/2024 0:00:00,"XLE",13.10,16.10,23.70,8.50
12/9/2024 0:00:00,"XLE",11.80,16.10,23.70,8.50
12/10/2024 0:00:00,"XLE",11.60,16.10,23.70,8.50
12/11/2024 0:00:00,"XLE",11.60,16.10,23.70,8.50
12/12/2024 0:00:00,"XLE",10.90,16.10,23.70,8.50
12/13/2024 0:00:00,"XLE",11.20,16.10,23.70,8.50
12/16/2024 0:00:00,"XLE",12.50,16.10,23.70,8.50
12/17/2024 0:00:00,"XLE",16.00,16.10,23.70,8.50
12/18/2024 0:00:00,"XLE",19.60,16.10,23.70,8.50
12/19/2024 0:00:00,"XLE",25.00,16.10,23.70,8.50
12/20/2024 0:00:00,"XLE",17.90,16.10,23.70,8.50
12/23/2024 0:00:00,"XLE",17.20,16.10,23.70,8.50
12/24/2024 0:00:00,"XLE",7.50,16.10,23.70,8.50
12/26/2024 0:00:00,"XLE",7.70,16.10,23.70,8.50
12/27/2024 0:00:00,"XLE",10.20,16.10,23.70,8.50
12/30/2024 0:00:00,"XLE",11.80,16.10,23.70,8.50
12/31/2024 0:00:00,"XLE",10.60,16.10,23.70,8.50
1/2/2025 0:00:00,"XLE",17.40,16.10,23.70,8.50
1/3/2025 0:00:00,"XLE",11.10,16.10,23.70,8.50
1/6/2025 0:00:00,"XLE",11.40,16.10,23.70,8.50
1/7/2025 0:00:00,"XLE",12.50,16.10,23.70,8.50
1/8/2025 0:00:00,"XLE",14.20,16.10,23.70,8.50
1/10/2025 0:00:00,"XLE",17.00,16.10,23.70,8.50
1/13/2025 0:00:00,"XLE",24.40,16.10,23.70,8.50
1/14/2025 0:00:00,"XLE",15.60,16.10,23.70,8.50
1/15/2025 0:00:00,"XLE",17.30,16.10,23.70,8.50
1/16/2025 0:00:00,"XLE",12.60,16.10,23.70,8.50
1/17/2025 0:00:00,"XLE",11.90,16.10,23.70,8.50
1/21/2025 0:00:00,"XLE",24.70,16.10,23.70,8.50
1/22/2025 0:00:00,"XLE",17.90,16.10,23.70,8.50
1/23/2025 0:00:00,"XLE",14.70,16.10,23.70,8.50
1/24/2025 0:00:00,"XLE",14.60,16.10,23.70,8.50
1/27/2025 0:00:00,"XLE",16.00,16.10,23.70,8.50
1/28/2025 0:00:00,"XLE",18.70,16.10,23.70,8.50
1/29/2025 0:00:00,"XLE",10.30,16.10,23.70,8.50
1/30/2025 0:00:00,"XLE",19.50,16.10,23.70,8.50
1/31/2025 0:00:00,"XLE",22.30,16.10,23.70,8.50
2/3/2025 0:00:00,"XLE",19.90,16.10,23.70,8.50
2/4/2025 0:00:00,"XLE",20.10,16.10,23.70,8.50
2/5/2025 0:00:00,"XLE",10.90,16.10,23.70,8.50
2/6/2025 0:00:00,"XLE",20.70,16.10,23.70,8.50
2/7/2025 0:00:00,"XLE",11.30,16.10,23.70,8.50
2/10/2025 0:00:00,"XLE",12.90,16.10,23.70,8.50
2/11/2025 0:00:00,"XLE",13.10,16.10,23.70,8.50
2/12/2025 0:00:00,"XLE",19.40,16.10,23.70,8.50
2/13/2025 0:00:00,"XLE",15.80,16.10,23.70,8.50
2/14/2025 0:00:00,"XLE",12.90,16.10,23.70,8.50
2/18/2025 0:00:00,"XLE",14.80,16.10,23.70,8.50
2/19/2025 0:00:00,"XLE",12.30,16.10,23.70,8.50
2/20/2025 0:00:00,"XLE",14.20,16.10,23.70,8.50
2/21/2025 0:00:00,"XLE",15.60,16.10,23.70,8.50
2/24/2025 0:00:00,"XLE",13.10,16.10,23.70,8.50
2/25/2025 0:00:00,"XLE",13.30,16.10,23.70,8.50
2/26/2025 0:00:00,"XLE",12.20,16.10,23.70,8.50
2/27/2025 0:00:00,"XLE",15.00,16.10,23.70,8.50
2/28/2025 0:00:00,"XLE",13.30,16.10,23.70,8.50
3/3/2025 0:00:00,"XLE",24.80,16.10,23.70,8.50
3/4/2025 0:00:00,"XLE",25.30,16.10,23.70,8.50
3/5/2025 0:00:00,"XLE",28.30,16.10,23.70,8.50
3/6/2025 0:00:00,"XLE",23.60,16.10,23.70,8.50
3/7/2025 0:00:00,"XLE",22.40,16.10,23.70,8.50
3/10/2025 0:00:00,"XLE",20.00,16.10,23.70,8.50
3/11/2025 0:00:00,"XLE",15.10,16.10,23.70,8.50
3/12/2025 0:00:00,"XLE",16.10,16.10,23.70,8.50
3/13/2025 0:00:00,"XLE",15.40,16.10,23.70,8.50
3/14/2025 0:00:00,"XLE",16.00,16.10,23.70,8.50
3/17/2025 0:00:00,"XLE",14.90,16.10,23.70,8.50
3/18/2025 0:00:00,"XLE",15.40,16.10,23.70,8.50
3/19/2025 0:00:00,"XLE",15.90,16.10,23.70,8.50
3/20/2025 0:00:00,"XLE",16.60,16.10,23.70,8.50
3/21/2025 0:00:00,"XLE",18.50,16.10,23.70,8.50
3/24/2025 0:00:00,"XLE",11.90,16.10,23.70,8.50
3/25/2025 0:00:00,"XLE",11.10,16.10,23.70,8.50
3/26/2025 0:00:00,"XLE",12.80,16.10,23.70,8.50
3/27/2025 0:00:00,"XLE",9.60,16.10,23.70,8.50
3/28/2025 0:00:00,"XLE",11.10,16.10,23.70,8.50
3/31/2025 0:00:00,"XLE",14.40,16.10,23.70,8.50
4/1/2025 0:00:00,"XLE",13.60,16.10,23.70,8.50
4/2/2025 0:00:00,"XLE",17.00,16.10,23.70,8.50
4/3/2025 0:00:00,"XLE",37.80,16.10,23.70,8.50
4/4/2025 0:00:00,"XLE",50.40,16.10,23.70,8.50
4/7/2025 0:00:00,"XLE",57.00,16.10,23.70,8.50
4/8/2025 0:00:00,"XLE",45.30,16.10,23.70,8.50
4/9/2025 0:00:00,"XLE",59.50,16.10,23.70,8.50
4/10/2025 0:00:00,"XLE",39.50,16.10,23.70,8.50
4/11/2025 0:00:00,"XLE",21.00,16.10,23.70,8.50
4/14/2025 0:00:00,"XLE",16.40,16.10,23.70,8.50
4/15/2025 0:00:00,"XLE",11.10,16.10,23.70,8.50
4/16/2025 0:00:00,"XLE",13.70,16.10,23.70,8.50
4/17/2025 0:00:00,"XLE",24.00,16.10,23.70,8.50
4/21/2025 0:00:00,"XLE",15.50,16.10,23.70,8.50
4/22/2025 0:00:00,"XLE",11.00,16.10,23.70,8.50
4/23/2025 0:00:00,"XLE",21.60,16.10,23.70,8.50
4/24/2025 0:00:00,"XLE",10.60,16.10,23.70,8.50
4/25/2025 0:00:00,"XLE",8.80,16.10,23.70,8.50
4/28/2025 0:00:00,"XLE",8.20,16.10,23.70,8.50
4/29/2025 0:00:00,"XLE",9.90,16.10,23.70,8.50
4/30/2025 0:00:00,"XLE",18.90,16.10,23.70,8.50
5/1/2025 0:00:00,"XLE",18.20,16.10,23.70,8.50
5/2/2025 0:00:00,"XLE",16.00,16.10,23.70,8.50
5/5/2025 0:00:00,"XLE",14.80,16.10,23.70,8.50
5/6/2025 0:00:00,"XLE",11.50,16.10,23.70,8.50
5/7/2025 0:00:00,"XLE",11.20,16.10,23.70,8.50
5/8/2025 0:00:00,"XLE",15.30,16.10,23.70,8.50
5/9/2025 0:00:00,"XLE",10.00,16.10,23.70,8.50
5/12/2025 0:00:00,"XLE",16.30,16.10,23.70,8.50
5/13/2025 0:00:00,"XLE",14.50,16.10,23.70,8.50
5/14/2025 0:00:00,"XLE",10.70,16.10,23.70,8.50
5/15/2025 0:00:00,"XLE",14.90,16.10,23.70,8.50
5/16/2025 0:00:00,"XLE",10.90,16.10,23.70,8.50
5/19/2025 0:00:00,"XLE",12.40,16.10,23.70,8.50
5/20/2025 0:00:00,"XLE",11.40,16.10,23.70,8.50
5/21/2025 0:00:00,"XLE",12.80,16.10,23.70,8.50
5/22/2025 0:00:00,"XLE",11.90,16.10,23.70,8.50
5/23/2025 0:00:00,"XLE",11.80,16.10,23.70,8.50
5/27/2025 0:00:00,"XLE",9.50,16.10,23.70,8.50
5/28/2025 0:00:00,"XLE",14.80,16.10,23.70,8.50
5/29/2025 0:00:00,"XLE",11.90,16.10,23.70,8.50
5/30/2025 0:00:00,"XLE",15.50,16.10,23.70,8.50
6/2/2025 0:00:00,"XLE",16.00,16.10,23.70,8.50
6/3/2025 0:00:00,"XLE",15.20,16.10,23.70,8.50
6/4/2025 0:00:00,"XLE",22.50,16.10,23.70,8.50
6/5/2025 0:00:00,"XLE",13.80,16.10,23.70,8.50
6/6/2025 0:00:00,"XLE",14.30,16.10,23.70,8.50
6/9/2025 0:00:00,"XLE",14.30,16.10,23.70,8.50
6/10/2025 0:00:00,"XLE",23.00,16.10,23.70,8.50
6/11/2025 0:00:00,"XLE",24.50,16.10,23.70,8.50
6/12/2025 0:00:00,"XLE",17.00,16.10,23.70,8.50
6/13/2025 0:00:00,"XLE",42.10,16.10,23.70,8.50
6/16/2025 0:00:00,"XLE",34.70,16.10,23.70,8.50
6/17/2025 0:00:00,"XLE",33.90,16.10,23.70,8.50
6/18/2025 0:00:00,"XLE",35.20,16.10,23.70,8.50
6/20/2025 0:00:00,"XLE",28.40,16.10,23.70,8.50
6/23/2025 0:00:00,"XLE",52.80,16.10,23.70,8.50
6/24/2025 0:00:00,"XLE",32.70,16.10,23.70,8.50
6/25/2025 0:00:00,"XLE",21.90,16.10,23.70,8.50
6/26/2025 0:00:00,"XLE",16.80,16.10,23.70,8.50
6/27/2025 0:00:00,"XLE",17.70,16.10,23.70,8.50
6/30/2025 0:00:00,"XLE",13.10,16.10,23.70,8.50
7/1/2025 0:00:00,"XLE",20.40,16.10,23.70,8.50
7/2/2025 0:00:00,"XLE",21.20,16.10,23.70,8.50
7/3/2025 0:00:00,"XLE",11.10,16.10,23.70,8.50
7/7/2025 0:00:00,"XLE",17.80,16.10,23.70,8.50
7/8/2025 0:00:00,"XLE",23.70,16.10,23.70,8.50
7/9/2025 0:00:00,"XLE",14.30,16.10,23.70,8.50
7/10/2025 0:00:00,"XLE",14.40,16.10,23.70,8.50
7/11/2025 0:00:00,"XLE",15.10,16.10,23.70,8.50
7/14/2025 0:00:00,"XLE",16.70,16.10,23.70,8.50
7/15/2025 0:00:00,"XLE",16.90,16.10,23.70,8.50
7/16/2025 0:00:00,"XLE",17.80,16.10,23.70,8.50
7/17/2025 0:00:00,"XLE",18.00,16.10,23.70,8.50
7/18/2025 0:00:00,"XLE",30.50,16.10,23.70,8.50
7/21/2025 0:00:00,"XLE",15.20,16.10,23.70,8.50
7/22/2025 0:00:00,"XLE",16.20,16.10,23.70,8.50
7/23/2025 0:00:00,"XLE",14.00,16.10,23.70,8.50
7/24/2025 0:00:00,"XLE",12.00,16.10,23.70,8.50
7/25/2025 0:00:00,"XLE",10.10,16.10,23.70,8.50
7/28/2025 0:00:00,"XLE",11.90,16.10,23.70,8.50
7/29/2025 0:00:00,"XLE",12.30,16.10,23.70,8.50
7/30/2025 0:00:00,"XLE",13.30,16.10,23.70,8.50
7/31/2025 0:00:00,"XLE",12.50,16.10,23.70,8.50
8/1/2025 0:00:00,"XLE",21.20,16.10,23.70,8.50
8/4/2025 0:00:00,"XLE",13.30,16.10,23.70,8.50
8/5/2025 0:00:00,"XLE",15.70,16.10,23.70,8.50
8/6/2025 0:00:00,"XLE",19.10,16.10,23.70,8.50
8/7/2025 0:00:00,"XLE",17.50,16.10,23.70,8.50
8/8/2025 0:00:00,"XLE",20.40,16.10,23.70,8.50
8/11/2025 0:00:00,"XLE",14.40,16.10,23.70,8.50
8/12/2025 0:00:00,"XLE",17.30,16.10,23.70,8.50
8/13/2025 0:00:00,"XLE",12.80,16.10,23.70,8.50
8/14/2025 0:00:00,"XLE",12.50,16.10,23.70,8.50
8/15/2025 0:00:00,"XLE",13.60,16.10,23.70,8.50
8/18/2025 0:00:00,"XLE",13.20,16.10,23.70,8.50
8/19/2025 0:00:00,"XLE",12.80,16.10,23.70,8.50
8/20/2025 0:00:00,"XLE",14.00,16.10,23.70,8.50
8/21/2025 0:00:00,"XLE",11.00,16.10,23.70,8.50
8/22/2025 0:00:00,"XLE",15.50,16.10,23.70,8.50
8/25/2025 0:00:00,"XLE",11.70,16.10,23.70,8.50
8/26/2025 0:00:00,"XLE",11.40,16.10,23.70,8.50
8/27/2025 0:00:00,"XLE",13.40,16.10,23.70,8.50
8/28/2025 0:00:00,"XLE",12.00,16.10,23.70,8.50
8/29/2025 0:00:00,"XLE",11.90,16.10,23.70,8.50
8/1/2024 0:00:00,"SPY",76.40,61.40,90.40,32.30
8/2/2024 0:00:00,"SPY",82.80,61.40,90.40,32.30
8/5/2024 0:00:00,"SPY",146.30,61.40,90.40,32.30
8/6/2024 0:00:00,"SPY",84.80,61.40,90.40,32.30
8/7/2024 0:00:00,"SPY",70.70,61.40,90.40,32.30
8/8/2024 0:00:00,"SPY",63.30,61.40,90.40,32.30
8/9/2024 0:00:00,"SPY",45.60,61.40,90.40,32.30
