Date,Ticker,MT_Trend,mt_avg,mt_hi,mt_lo
2025-04-21,ROK,-0.054,0.0037,0.0348,-0.0274
2025-04-28,ROK,-0.0458,0.0037,0.0348,-0.0274
2025-05-05,ROK,-0.0049,0.0037,0.0348,-0.0274
2025-05-12,ROK,-0.0203,0.0037,0.0348,-0.0274
2025-05-19,ROK,-0.0223,0.0037,0.0348,-0.0274
2025-05-27,ROK,-0.0145,0.0037,0.0348,-0.0274
2025-06-02,ROK,0.0047,0.0037,0.0348,-0.0274
2025-06-09,ROK,0.0184,0.0037,0.0348,-0.0274
2025-06-16,ROK,0.022,0.0037,0.0348,-0.0274
2025-06-23,ROK,0.02,0.0037,0.0348,-0.0274
2025-06-30,ROK,0.0637,0.0037,0.0348,-0.0274
2025-07-07,ROK,0.0865,0.0037,0.0348,-0.0274
2025-07-14,ROK,0.0829,0.0037,0.0348,-0.0274
2025-07-21,ROK,0.0839,0.0037,0.0348,-0.0274
2025-07-28,ROK,0.0709,0.0037,0.0348,-0.0274
2025-08-04,ROK,0.007,0.0037,0.0348,-0.0274
2025-08-11,ROK,-0.001,0.0037,0.0348,-0.0274
2025-08-18,ROK,0.0002,0.0037,0.0348,-0.0274
2025-08-25,ROK,-0.0002,0.0037,0.0348,-0.0274
2025-09-02,ROK,-0.0066,0.0037,0.0348,-0.0274
2024-07-29,ROKU,-0.017,0.0067,0.0581,-0.0448
2024-08-05,ROKU,-0.0343,0.0067,0.0581,-0.0448
2024-08-12,ROKU,-0.0426,0.0067,0.0581,-0.0448
2024-08-19,ROKU,0.0055,0.0067,0.0581,-0.0448
2024-08-26,ROKU,0.0123,0.0067,0.0581,-0.0448
2024-09-03,ROKU,0.0126,0.0067,0.0581,-0.0448
2024-09-09,ROKU,0.0253,0.0067,0.0581,-0.0448
2024-09-16,ROKU,0.0482,0.0067,0.0581,-0.0448
2024-09-23,ROKU,0.045,0.0067,0.0581,-0.0448
2024-09-30,ROKU,0.0386,0.0067,0.0581,-0.0448
2024-10-07,ROKU,0.0384,0.0067,0.0581,-0.0448
2024-10-14,ROKU,0.0405,0.0067,0.0581,-0.0448
2024-10-21,ROKU,0.0507,0.0067,0.0581,-0.0448
2024-10-28,ROKU,0.0133,0.0067,0.0581,-0.0448
2024-11-04,ROKU,0.027,0.0067,0.0581,-0.0448
2024-11-11,ROKU,0.0273,0.0067,0.0581,-0.0448
2024-11-18,ROKU,-0.0132,0.0067,0.0581,-0.0448
2024-11-25,ROKU,-0.0221,0.0067,0.0581,-0.0448
2024-12-02,ROKU,0.0193,0.0067,0.0581,-0.0448
2024-12-09,ROKU,0.0206,0.0067,0.0581,-0.0448
2024-12-16,ROKU,0.0059,0.0067,0.0581,-0.0448
2024-12-23,ROKU,-0.004,0.0067,0.0581,-0.0448
2024-12-30,ROKU,-0.0097,0.0067,0.0581,-0.0448
2025-01-06,ROKU,-0.0039,0.0067,0.0581,-0.0448
2025-01-13,ROKU,-0.0113,0.0067,0.0581,-0.0448
2025-01-21,ROKU,-0.0024,0.0067,0.0581,-0.0448
2025-01-27,ROKU,0.0544,0.0067,0.0581,-0.0448
2025-02-03,ROKU,0.0602,0.0067,0.0581,-0.0448
2025-02-10,ROKU,0.0943,0.0067,0.0581,-0.0448
2025-02-18,ROKU,0.1024,0.0067,0.0581,-0.0448
2025-02-24,ROKU,0.0942,0.0067,0.0581,-0.0448
2025-03-03,ROKU,0.0267,0.0067,0.0581,-0.0448
2025-03-10,ROKU,0.0037,0.0067,0.0581,-0.0448
2025-03-17,ROKU,-0.0021,0.0067,0.0581,-0.0448
2025-03-24,ROKU,0.0145,0.0067,0.0581,-0.0448
2025-03-31,ROKU,-0.0405,0.0067,0.0581,-0.0448
2025-04-07,ROKU,-0.0768,0.0067,0.0581,-0.0448
2025-04-14,ROKU,-0.0785,0.0067,0.0581,-0.0448
2025-04-21,ROKU,-0.0795,0.0067,0.0581,-0.0448
2025-04-28,ROKU,-0.0702,0.0067,0.0581,-0.0448
2025-05-05,ROKU,-0.0756,0.0067,0.0581,-0.0448
2025-05-12,ROKU,-0.1068,0.0067,0.0581,-0.0448
2025-05-19,ROKU,-0.1073,0.0067,0.0581,-0.0448
2025-05-27,ROKU,-0.089,0.0067,0.0581,-0.0448
2025-06-02,ROKU,-0.0514,0.0067,0.0581,-0.0448
2025-06-09,ROKU,-0.028,0.0067,0.0581,-0.0448
2025-06-16,ROKU,-0.0103,0.0067,0.0581,-0.0448
2025-06-23,ROKU,-0.0168,0.0067,0.0581,-0.0448
2025-06-30,ROKU,0.0548,0.0067,0.0581,-0.0448
2025-07-07,ROKU,0.1025,0.0067,0.0581,-0.0448
2025-07-14,ROKU,0.0942,0.0067,0.0581,-0.0448
2025-07-21,ROKU,0.0891,0.0067,0.0581,-0.0448
2025-07-28,ROKU,0.0315,0.0067,0.0581,-0.0448
2025-08-04,ROKU,0.024,0.0067,0.0581,-0.0448
2025-08-11,ROKU,0.0171,0.0067,0.0581,-0.0448
2025-08-18,ROKU,0.018,0.0067,0.0581,-0.0448
2025-08-25,ROKU,0.0183,0.0067,0.0581,-0.0448
2025-09-02,ROKU,0.0127,0.0067,0.0581,-0.0448
2024-07-29,ROL,-0.0021,0.0067,0.0187,-0.0053
2024-08-05,ROL,-0.0056,0.0067,0.0187,-0.0053
2024-08-12,ROL,-0.0065,0.0067,0.0187,-0.0053
2024-08-19,ROL,0.0024,0.0067,0.0187,-0.0053
2024-08-26,ROL,0.0072,0.0067,0.0187,-0.0053
2024-09-03,ROL,0.0068,0.0067,0.0187,-0.0053
2024-09-09,ROL,-0.0002,0.0067,0.0187,-0.0053
2024-09-16,ROL,-0.0047,0.0067,0.0187,-0.0053
2024-09-23,ROL,-0.0059,0.0067,0.0187,-0.0053
2024-09-30,ROL,-0.0068,0.0067,0.0187,-0.0053
2024-10-07,ROL,-0.0103,0.0067,0.0187,-0.0053
2024-10-14,ROL,-0.0094,0.0067,0.0187,-0.0053
2024-10-21,ROL,-0.0007,0.0067,0.0187,-0.0053
2024-10-28,ROL,0.0058,0.0067,0.0187,-0.0053
2024-11-04,ROL,0.011,0.0067,0.0187,-0.0053
2024-11-11,ROL,0.0183,0.0067,0.0187,-0.0053
2024-11-18,ROL,0.013,0.0067,0.0187,-0.0053
2024-11-25,ROL,0.0121,0.0067,0.0187,-0.0053
2024-12-02,ROL,0.0084,0.0067,0.0187,-0.0053
2024-12-09,ROL,0.0068,0.0067,0.0187,-0.0053
2024-12-16,ROL,-0.0019,0.0067,0.0187,-0.0053
2024-12-23,ROL,-0.0046,0.0067,0.0187,-0.0053
2024-12-30,ROL,-0.0059,0.0067,0.0187,-0.0053
2025-01-06,ROL,-0.005,0.0067,0.0187,-0.0053
2025-01-13,ROL,0.004,0.0067,0.0187,-0.0053
2025-01-21,ROL,0.0154,0.0067,0.0187,-0.0053
2025-01-27,ROL,0.0172,0.0067,0.0187,-0.0053
2025-02-03,ROL,0.0153,0.0067,0.0187,-0.0053
2025-02-10,ROL,0.0117,0.0067,0.0187,-0.0053
2025-02-18,ROL,0.0125,0.0067,0.0187,-0.0053
2025-02-24,ROL,0.0115,0.0067,0.0187,-0.0053
2025-03-03,ROL,0.0178,0.0067,0.0187,-0.0053
2025-03-10,ROL,0.0197,0.0067,0.0187,-0.0053
2025-03-17,ROL,0.0284,0.0067,0.0187,-0.0053
2025-03-24,ROL,0.0342,0.0067,0.0187,-0.0053
2025-03-31,ROL,0.0428,0.0067,0.0187,-0.0053
2025-04-07,ROL,0.0299,0.0067,0.0187,-0.0053
2025-04-14,ROL,0.0166,0.0067,0.0187,-0.0053
2025-04-21,ROL,0.0119,0.0067,0.0187,-0.0053
2025-04-28,ROL,0.0122,0.0067,0.0187,-0.0053
2025-05-05,ROL,0.0118,0.0067,0.0187,-0.0053
2025-05-12,ROL,-0.0004,0.0067,0.0187,-0.0053
2025-05-19,ROL,-0.0001,0.0067,0.0187,-0.0053
2025-05-27,ROL,-0.0002,0.0067,0.0187,-0.0053
2025-06-02,ROL,-0.0026,0.0067,0.0187,-0.0053
2025-06-09,ROL,-0.0018,0.0067,0.0187,-0.0053
2025-06-16,ROL,-0.0076,0.0067,0.0187,-0.0053
2025-06-23,ROL,-0.0127,0.0067,0.0187,-0.0053
2025-06-30,ROL,-0.0173,0.0067,0.0187,-0.0053
2025-07-07,ROL,-0.008,0.0067,0.0187,-0.0053
2025-07-14,ROL,-0.0014,0.0067,0.0187,-0.0053
2025-07-21,ROL,0.0097,0.0067,0.0187,-0.0053
2025-07-28,ROL,0.0092,0.0067,0.0187,-0.0053
2025-08-04,ROL,0.0128,0.0067,0.0187,-0.0053
2025-08-11,ROL,0.0185,0.0067,0.0187,-0.0053
2025-08-18,ROL,0.0162,0.0067,0.0187,-0.0053
2025-08-25,ROL,0.0134,0.0067,0.0187,-0.0053
2025-09-02,ROL,0.0115,0.0067,0.0187,-0.0053
2024-07-29,ROP,-0.0075,-0.0044,0.0088,-0.0176
2024-08-05,ROP,-0.0092,-0.0044,0.0088,-0.0176
2024-08-12,ROP,-0.0179,-0.0044,0.0088,-0.0176
2024-08-19,ROP,-0.0162,-0.0044,0.0088,-0.0176
2024-08-26,ROP,-0.0128,-0.0044,0.0088,-0.0176
2024-09-03,ROP,-0.015,-0.0044,0.0088,-0.0176
2024-09-09,ROP,-0.0182,-0.0044,0.0088,-0.0176
2024-09-16,ROP,-0.0193,-0.0044,0.0088,-0.0176
2024-09-23,ROP,-0.0212,-0.0044,0.0088,-0.0176
2024-09-30,ROP,-0.023,-0.0044,0.0088,-0.0176
2024-10-07,ROP,-0.0234,-0.0044,0.0088,-0.0176
2024-10-14,ROP,-0.0225,-0.0044,0.0088,-0.0176
2024-10-21,ROP,-0.01,-0.0044,0.0088,-0.0176
2024-10-28,ROP,-0.0119,-0.0044,0.0088,-0.0176
2024-11-04,ROP,0.0051,-0.0044,0.0088,-0.0176
2024-11-11,ROP,0.0076,-0.0044,0.0088,-0.0176
2024-11-18,ROP,0.0105,-0.0044,0.0088,-0.0176
2024-11-25,ROP,0.0102,-0.0044,0.0088,-0.0176
2024-12-02,ROP,0.0146,-0.0044,0.0088,-0.0176
2024-12-09,ROP,0.0162,-0.0044,0.0088,-0.0176
2024-12-16,ROP,-0.0021,-0.0044,0.0088,-0.0176
2024-12-23,ROP,-0.0039,-0.0044,0.0088,-0.0176
2024-12-30,ROP,-0.0051,-0.0044,0.0088,-0.0176
2025-01-06,ROP,-0.0075,-0.0044,0.0088,-0.0176
2025-01-13,ROP,-0.0081,-0.0044,0.0088,-0.0176
2025-01-21,ROP,-0.0085,-0.0044,0.0088,-0.0176
2025-01-27,ROP,0.0171,-0.0044,0.0088,-0.0176
2025-02-03,ROP,0.0068,-0.0044,0.0088,-0.0176
2025-02-10,ROP,0.0049,-0.0044,0.0088,-0.0176
2025-02-18,ROP,0.0068,-0.0044,0.0088,-0.0176
2025-02-24,ROP,0.0081,-0.0044,0.0088,-0.0176
2025-03-03,ROP,0.0067,-0.0044,0.0088,-0.0176
2025-03-10,ROP,0.0039,-0.0044,0.0088,-0.0176
2025-03-17,ROP,0.016,-0.0044,0.0088,-0.0176
2025-03-24,ROP,0.0196,-0.0044,0.0088,-0.0176
2025-03-31,ROP,0.0118,-0.0044,0.0088,-0.0176
2025-04-07,ROP,0.0015,-0.0044,0.0088,-0.0176
2025-04-14,ROP,0.0033,-0.0044,0.0088,-0.0176
2025-04-21,ROP,0.0019,-0.0044,0.0088,-0.0176
2025-04-28,ROP,-0.0249,-0.0044,0.0088,-0.0176
2025-05-05,ROP,-0.0196,-0.0044,0.0088,-0.0176
2025-05-12,ROP,-0.0175,-0.0044,0.0088,-0.0176
2025-05-19,ROP,-0.0168,-0.0044,0.0088,-0.0176
2025-05-27,ROP,-0.0214,-0.0044,0.0088,-0.0176
2025-06-02,ROP,-0.0245,-0.0044,0.0088,-0.0176
2025-06-09,ROP,-0.0203,-0.0044,0.0088,-0.0176
2025-06-16,ROP,-0.0206,-0.0044,0.0088,-0.0176
2025-06-23,ROP,-0.0227,-0.0044,0.0088,-0.0176
2025-06-30,ROP,-0.0122,-0.0044,0.0088,-0.0176
2025-07-07,ROP,-0.0009,-0.0044,0.0088,-0.0176
2025-07-14,ROP,0.0094,-0.0044,0.0088,-0.0176
2025-07-21,ROP,0.0082,-0.0044,0.0088,-0.0176
2025-07-28,ROP,0.0114,-0.0044,0.0088,-0.0176
2025-08-04,ROP,0.007,-0.0044,0.0088,-0.0176
2025-08-11,ROP,-0.0004,-0.0044,0.0088,-0.0176
2025-08-18,ROP,-0.0007,-0.0044,0.0088,-0.0176
2025-08-25,ROP,-0.0004,-0.0044,0.0088,-0.0176
2025-09-02,ROP,-0.0017,-0.0044,0.0088,-0.0176
2024-07-29,ROST,0.026,-0.0014,0.0196,-0.0224
2024-08-05,ROST,0.02,-0.0014,0.0196,-0.0224
2024-08-12,ROST,0.0243,-0.0014,0.0196,-0.0224
2024-08-19,ROST,0.0394,-0.0014,0.0196,-0.0224
2024-08-26,ROST,0.0389,-0.0014,0.0196,-0.0224
2024-09-03,ROST,0.0406,-0.0014,0.0196,-0.0224
2024-09-09,ROST,0.0377,-0.0014,0.0196,-0.0224
2024-09-16,ROST,0.0346,-0.0014,0.0196,-0.0224
2024-09-23,ROST,0.0333,-0.0014,0.0196,-0.0224
2024-09-30,ROST,0.0272,-0.0014,0.0196,-0.0224
2024-10-07,ROST,0.0113,-0.0014,0.0196,-0.0224
2024-10-14,ROST,0.0136,-0.0014,0.0196,-0.0224
2024-10-21,ROST,0.0201,-0.0014,0.0196,-0.0224
2024-10-28,ROST,0.0189,-0.0014,0.0196,-0.0224
2024-11-04,ROST,0.0206,-0.0014,0.0196,-0.0224
2024-11-11,ROST,0.0146,-0.0014,0.0196,-0.0224
2024-11-18,ROST,-0.0057,-0.0014,0.0196,-0.0224
2024-11-25,ROST,-0.0072,-0.0014,0.0196,-0.0224
2024-12-02,ROST,-0.0106,-0.0014,0.0196,-0.0224
2024-12-09,ROST,-0.0079,-0.0014,0.0196,-0.0224
2024-12-16,ROST,-0.014,-0.0014,0.0196,-0.0224
2024-12-23,ROST,-0.0171,-0.0014,0.0196,-0.0224
2024-12-30,ROST,-0.0092,-0.0014,0.0196,-0.0224
2025-01-06,ROST,0.0026,-0.0014,0.0196,-0.0224
2025-01-13,ROST,-0.0021,-0.0014,0.0196,-0.0224
2025-01-21,ROST,-0.0055,-0.0014,0.0196,-0.0224
2025-01-27,ROST,0.0004,-0.0014,0.0196,-0.0224
2025-02-03,ROST,-0.0014,-0.0014,0.0196,-0.0224
2025-02-10,ROST,-0.0032,-0.0014,0.0196,-0.0224
2025-02-18,ROST,-0.0215,-0.0014,0.0196,-0.0224
2025-02-24,ROST,-0.0274,-0.0014,0.0196,-0.0224
2025-03-03,ROST,-0.0273,-0.0014,0.0196,-0.0224
2025-03-10,ROST,-0.0441,-0.0014,0.0196,-0.0224
2025-03-17,ROST,-0.0317,-0.0014,0.0196,-0.0224
2025-03-24,ROST,-0.033,-0.0014,0.0196,-0.0224
2025-03-31,ROST,-0.0178,-0.0014,0.0196,-0.0224
2025-04-07,ROST,-0.0054,-0.0014,0.0196,-0.0224
2025-04-14,ROST,-0.0251,-0.0014,0.0196,-0.0224
2025-04-21,ROST,-0.0227,-0.0014,0.0196,-0.0224
2025-04-28,ROST,-0.025,-0.0014,0.0196,-0.0224
2025-05-05,ROST,-0.0173,-0.0014,0.0196,-0.0224
2025-05-12,ROST,-0.0035,-0.0014,0.0196,-0.0224
2025-05-19,ROST,-0.0132,-0.0014,0.0196,-0.0224
2025-05-27,ROST,-0.0117,-0.0014,0.0196,-0.0224
2025-06-02,ROST,-0.0045,-0.0014,0.0196,-0.0224
2025-06-09,ROST,0.0026,-0.0014,0.0196,-0.0224
2025-06-16,ROST,-0.0109,-0.0014,0.0196,-0.0224
2025-06-23,ROST,-0.0146,-0.0014,0.0196,-0.0224
2025-06-30,ROST,-0.0234,-0.0014,0.0196,-0.0224
2025-07-07,ROST,-0.0348,-0.0014,0.0196,-0.0224
2025-07-14,ROST,-0.021,-0.0014,0.0196,-0.0224
2025-07-21,ROST,-0.0127,-0.0014,0.0196,-0.0224
2025-07-28,ROST,-0.0053,-0.0014,0.0196,-0.0224
2025-08-04,ROST,-0.0003,-0.0014,0.0196,-0.0224
2025-08-11,ROST,-0.0046,-0.0014,0.0196,-0.0224
2025-08-18,ROST,0.0136,-0.0014,0.0196,-0.0224
2025-08-25,ROST,0.0139,-0.0014,0.0196,-0.0224
2025-09-02,ROST,0.0143,-0.0014,0.0196,-0.0224
2024-07-29,RSG,0.0096,0.0054,0.0206,-0.0098
2024-08-05,RSG,0.0077,0.0054,0.0206,-0.0098
2024-08-12,RSG,0.0076,0.0054,0.0206,-0.0098
2024-08-19,RSG,0.0121,0.0054,0.0206,-0.0098
2024-08-26,RSG,0.0166,0.0054,0.0206,-0.0098
2024-09-03,RSG,0.0148,0.0054,0.0206,-0.0098
2024-09-09,RSG,0.0111,0.0054,0.0206,-0.0098
2024-09-16,RSG,0.0055,0.0054,0.0206,-0.0098
2024-09-23,RSG,0.0007,0.0054,0.0206,-0.0098
2024-09-30,RSG,0.001,0.0054,0.0206,-0.0098
2024-10-07,RSG,-0.0046,0.0054,0.0206,-0.0098
2024-10-14,RSG,-0.0092,0.0054,0.0206,-0.0098
2024-10-21,RSG,0.0004,0.0054,0.0206,-0.0098
2024-10-28,RSG,-0.0022,0.0054,0.0206,-0.0098
2024-11-04,RSG,0.0072,0.0054,0.0206,-0.0098
2024-11-11,RSG,0.0103,0.0054,0.0206,-0.0098
2024-11-18,RSG,0.0098,0.0054,0.0206,-0.0098
2024-11-25,RSG,0.0079,0.0054,0.0206,-0.0098
2024-12-02,RSG,0.0095,0.0054,0.0206,-0.0098
2024-12-09,RSG,0.0069,0.0054,0.0206,-0.0098
2024-12-16,RSG,0.0067,0.0054,0.0206,-0.0098
2024-12-23,RSG,0.0053,0.0054,0.0206,-0.0098
2024-12-30,RSG,0.0034,0.0054,0.0206,-0.0098
2025-01-06,RSG,0.0059,0.0054,0.0206,-0.0098
2025-01-13,RSG,0.0101,0.0054,0.0206,-0.0098
2025-01-21,RSG,0.0145,0.0054,0.0206,-0.0098
2025-01-27,RSG,0.0182,0.0054,0.0206,-0.0098
2025-02-03,RSG,0.0145,0.0054,0.0206,-0.0098
2025-02-10,RSG,0.0201,0.0054,0.0206,-0.0098
2025-02-18,RSG,0.0203,0.0054,0.0206,-0.0098
2025-02-24,RSG,0.0228,0.0054,0.0206,-0.0098
2025-03-03,RSG,0.0221,0.0054,0.0206,-0.0098
2025-03-10,RSG,0.0273,0.0054,0.0206,-0.0098
2025-03-17,RSG,0.0321,0.0054,0.0206,-0.0098
2025-03-24,RSG,0.038,0.0054,0.0206,-0.0098
2025-03-31,RSG,0.0445,0.0054,0.0206,-0.0098
2025-04-07,RSG,0.0234,0.0054,0.0206,-0.0098
2025-04-14,RSG,0.0163,0.0054,0.0206,-0.0098
2025-04-21,RSG,0.0157,0.0054,0.0206,-0.0098
2025-04-28,RSG,0.016,0.0054,0.0206,-0.0098
2025-05-05,RSG,0.017,0.0054,0.0206,-0.0098
2025-05-12,RSG,-0.0033,0.0054,0.0206,-0.0098
2025-05-19,RSG,-0.0029,0.0054,0.0206,-0.0098
2025-05-27,RSG,-0.0032,0.0054,0.0206,-0.0098
2025-06-02,RSG,-0.002,0.0054,0.0206,-0.0098
2025-06-09,RSG,-0.0064,0.0054,0.0206,-0.0098
2025-06-16,RSG,-0.0081,0.0054,0.0206,-0.0098
2025-06-23,RSG,-0.013,0.0054,0.0206,-0.0098
2025-06-30,RSG,-0.0271,0.0054,0.0206,-0.0098
2025-07-07,RSG,-0.0109,0.0054,0.0206,-0.0098
2025-07-14,RSG,-0.0088,0.0054,0.0206,-0.0098
2025-07-21,RSG,-0.0089,0.0054,0.0206,-0.0098
2025-07-28,RSG,-0.02,0.0054,0.0206,-0.0098
2025-08-04,RSG,-0.0232,0.0054,0.0206,-0.0098
2025-08-11,RSG,-0.0142,0.0054,0.0206,-0.0098
2025-08-18,RSG,-0.0155,0.0054,0.0206,-0.0098
2025-08-25,RSG,-0.0197,0.0054,0.0206,-0.0098
2025-09-02,RSG,-0.0236,0.0054,0.0206,-0.0098
2024-07-29,RSP,0.0089,-0.0055,0.0126,-0.0236
2024-08-05,RSP,0.0051,-0.0055,0.0126,-0.0236
2024-08-12,RSP,0.0043,-0.0055,0.0126,-0.0236
2024-08-19,RSP,0.0009,-0.0055,0.0126,-0.0236
2024-08-26,RSP,0.0052,-0.0055,0.0126,-0.0236
2024-09-03,RSP,0.0038,-0.0055,0.0126,-0.0236
2024-09-09,RSP,0.0013,-0.0055,0.0126,-0.0236
2024-09-16,RSP,0.0036,-0.0055,0.0126,-0.0236
2024-09-23,RSP,0.0056,-0.0055,0.0126,-0.0236
2024-09-30,RSP,0.0064,-0.0055,0.0126,-0.0236
2024-10-07,RSP,0.0027,-0.0055,0.0126,-0.0236
2024-10-14,RSP,-0.0003,-0.0055,0.0126,-0.0236
2024-10-21,RSP,-0.0007,-0.0055,0.0126,-0.0236
2024-10-28,RSP,0.0005,-0.0055,0.0126,-0.0236
2024-11-04,RSP,0.0037,-0.0055,0.0126,-0.0236
2024-11-11,RSP,0.0062,-0.0055,0.0126,-0.0236
2024-11-18,RSP,0.0071,-0.0055,0.0126,-0.0236
2024-11-25,RSP,0.0057,-0.0055,0.0126,-0.0236
2024-12-02,RSP,0.0091,-0.0055,0.0126,-0.0236
2024-12-09,RSP,0.0108,-0.0055,0.0126,-0.0236
2024-12-16,RSP,-0.0072,-0.0055,0.0126,-0.0236
2024-12-23,RSP,-0.0053,-0.0055,0.0126,-0.0236
2024-12-30,RSP,-0.0053,-0.0055,0.0126,-0.0236
2025-01-06,RSP,-0.0055,-0.0055,0.0126,-0.0236
2025-01-13,RSP,-0.005,-0.0055,0.0126,-0.0236
2025-01-21,RSP,-0.0058,-0.0055,0.0126,-0.0236
2025-01-27,RSP,-0.0033,-0.0055,0.0126,-0.0236
2025-02-03,RSP,-0.0089,-0.0055,0.0126,-0.0236
2025-02-10,RSP,-0.013,-0.0055,0.0126,-0.0236
2025-02-18,RSP,-0.0132,-0.0055,0.0126,-0.0236
2025-02-24,RSP,-0.0158,-0.0055,0.0126,-0.0236
2025-03-03,RSP,-0.0201,-0.0055,0.0126,-0.0236
2025-03-10,RSP,-0.024,-0.0055,0.0126,-0.0236
2025-03-17,RSP,-0.011,-0.0055,0.0126,-0.0236
2025-03-24,RSP,-0.0145,-0.0055,0.0126,-0.0236
2025-03-31,RSP,-0.0484,-0.0055,0.0126,-0.0236
2025-04-07,RSP,-0.0439,-0.0055,0.0126,-0.0236
2025-04-14,RSP,-0.0488,-0.0055,0.0126,-0.0236
2025-04-21,RSP,-0.047,-0.0055,0.0126,-0.0236
2025-04-28,RSP,-0.041,-0.0055,0.0126,-0.0236
2025-05-05,RSP,-0.035,-0.0055,0.0126,-0.0236
2025-05-12,RSP,-0.0266,-0.0055,0.0126,-0.0236
2025-05-19,RSP,-0.0253,-0.0055,0.0126,-0.0236
2025-05-27,RSP,-0.0248,-0.0055,0.0126,-0.0236
2025-06-02,RSP,-0.0217,-0.0055,0.0126,-0.0236
2025-06-09,RSP,-0.0144,-0.0055,0.0126,-0.0236
2025-06-16,RSP,-0.0132,-0.0055,0.0126,-0.0236
2025-06-23,RSP,-0.0131,-0.0055,0.0126,-0.0236
2025-06-30,RSP,0.0205,-0.0055,0.0126,-0.0236
2025-07-07,RSP,0.028,-0.0055,0.0126,-0.0236
2025-07-14,RSP,0.0231,-0.0055,0.0126,-0.0236
2025-07-21,RSP,0.0215,-0.0055,0.0126,-0.0236
2025-07-28,RSP,0.0119,-0.0055,0.0126,-0.0236
2025-08-04,RSP,0.0139,-0.0055,0.0126,-0.0236
2025-08-11,RSP,0.0101,-0.0055,0.0126,-0.0236
2025-08-18,RSP,0.0111,-0.0055,0.0126,-0.0236
2025-08-25,RSP,0.0097,-0.0055,0.0126,-0.0236
2025-09-02,RSP,0.0085,-0.0055,0.0126,-0.0236
2024-07-29,RTX,0.0271,0.0086,0.0383,-0.0211
2024-08-05,RTX,0.0248,0.0086,0.0383,-0.0211
2024-08-12,RTX,0.0229,0.0086,0.0383,-0.0211
2024-08-19,RTX,0.0233,0.0086,0.0383,-0.0211
2024-08-26,RTX,0.0279,0.0086,0.0383,-0.0211
2024-09-03,RTX,0.0272,0.0086,0.0383,-0.0211
2024-09-09,RTX,0.0319,0.0086,0.0383,-0.0211
2024-09-16,RTX,0.0336,0.0086,0.0383,-0.0211
2024-09-23,RTX,0.0412,0.0086,0.0383,-0.0211
2024-09-30,RTX,0.0477,0.0086,0.0383,-0.0211
2024-10-07,RTX,0.0511,0.0086,0.0383,-0.0211
2024-10-14,RTX,0.0487,0.0086,0.0383,-0.0211
2024-10-21,RTX,0.0165,0.0086,0.0383,-0.0211
2024-10-28,RTX,0.0178,0.0086,0.0383,-0.0211
2024-11-04,RTX,0.0172,0.0086,0.0383,-0.0211
2024-11-11,RTX,0.0147,0.0086,0.0383,-0.0211
2024-11-18,RTX,0.0154,0.0086,0.0383,-0.0211
2024-11-25,RTX,0.0077,0.0086,0.0383,-0.0211
2024-12-02,RTX,0.0043,0.0086,0.0383,-0.0211
2024-12-09,RTX,-0.0004,0.0086,0.0383,-0.0211
2024-12-16,RTX,-0.0017,0.0086,0.0383,-0.0211
2024-12-23,RTX,-0.0038,0.0086,0.0383,-0.0211
2024-12-30,RTX,-0.0119,0.0086,0.0383,-0.0211
2025-01-06,RTX,-0.0163,0.0086,0.0383,-0.0211
2025-01-13,RTX,-0.0027,0.0086,0.0383,-0.0211
2025-01-21,RTX,-0.0068,0.0086,0.0383,-0.0211
2025-01-27,RTX,0.0128,0.0086,0.0383,-0.0211
2025-02-03,RTX,0.0177,0.0086,0.0383,-0.0211
2025-02-10,RTX,0.0115,0.0086,0.0383,-0.0211
2025-02-18,RTX,0.0086,0.0086,0.0383,-0.0211
2025-02-24,RTX,0.0148,0.0086,0.0383,-0.0211
2025-03-03,RTX,0.0213,0.0086,0.0383,-0.0211
2025-03-10,RTX,0.027,0.0086,0.0383,-0.0211
2025-03-17,RTX,0.0325,0.0086,0.0383,-0.0211
2025-03-24,RTX,0.035,0.0086,0.0383,-0.0211
2025-03-31,RTX,0.0004,0.0086,0.0383,-0.0211
2025-04-07,RTX,-0.0171,0.0086,0.0383,-0.0211
2025-04-14,RTX,-0.0265,0.0086,0.0383,-0.0211
2025-04-21,RTX,-0.0443,0.0086,0.0383,-0.0211
2025-04-28,RTX,-0.058,0.0086,0.0383,-0.0211
2025-05-05,RTX,-0.0579,0.0086,0.0383,-0.0211
2025-05-12,RTX,-0.0444,0.0086,0.0383,-0.0211
2025-05-19,RTX,-0.036,0.0086,0.0383,-0.0211
2025-05-27,RTX,-0.0418,0.0086,0.0383,-0.0211
2025-06-02,RTX,-0.0459,0.0086,0.0383,-0.0211
2025-06-09,RTX,-0.0377,0.0086,0.0383,-0.0211
2025-06-16,RTX,-0.0332,0.0086,0.0383,-0.0211
2025-06-23,RTX,-0.0361,0.0086,0.0383,-0.0211
2025-06-30,RTX,-0.0044,0.0086,0.0383,-0.0211
2025-07-07,RTX,0.017,0.0086,0.0383,-0.0211
2025-07-14,RTX,0.027,0.0086,0.0383,-0.0211
2025-07-21,RTX,0.0458,0.0086,0.0383,-0.0211
2025-07-28,RTX,0.0447,0.0086,0.0383,-0.0211
2025-08-04,RTX,0.0474,0.0086,0.0383,-0.0211
2025-08-11,RTX,0.0387,0.0086,0.0383,-0.0211
2025-08-18,RTX,0.0321,0.0086,0.0383,-0.0211
