Date,Ticker,Sharpe_Rank
2025-03-28,ULTA,59.4
2025-03-31,ULTA,79.1
2025-04-01,ULTA,81.9
2025-04-02,ULTA,81.7
2025-04-03,ULTA,74.2
2025-04-04,ULTA,67.8
2025-04-07,ULTA,52.6
2025-04-08,ULTA,51.6
2025-04-09,ULTA,83.5
2025-04-10,ULTA,86.7
2025-04-11,ULTA,70.7
2025-04-14,ULTA,72.8
2025-04-15,ULTA,75.3
2025-04-16,ULTA,66.3
2025-04-17,ULTA,78.2
2025-04-22,ULTA,72.5
2025-04-23,ULTA,69.0
2025-04-24,ULTA,73.3
2025-04-25,ULTA,73.2
2025-04-28,ULTA,79.9
2025-04-29,ULTA,79.5
2025-04-30,ULTA,79.1
2025-05-01,ULTA,69.9
2025-05-02,ULTA,80.0
2025-05-05,ULTA,86.5
2025-05-06,ULTA,93.2
2025-05-07,ULTA,96.7
2025-05-08,ULTA,78.7
2025-05-09,ULTA,94.7
2025-05-12,ULTA,97.2
2025-05-13,ULTA,95.2
2025-05-14,ULTA,97.9
2025-05-15,ULTA,99.8
2025-05-16,ULTA,98.0
2025-05-19,ULTA,94.3
2025-05-20,ULTA,90.8
2025-05-21,ULTA,83.6
2025-05-22,ULTA,79.7
2025-05-23,ULTA,77.8
2025-05-27,ULTA,89.6
2025-05-28,ULTA,80.4
2025-05-29,ULTA,78.9
2025-05-30,ULTA,96.3
2025-06-02,ULTA,96.3
2025-06-03,ULTA,95.7
2025-06-04,ULTA,95.5
2025-06-05,ULTA,93.3
2025-06-06,ULTA,95.3
2025-06-09,ULTA,93.8
2025-06-10,ULTA,86.4
2025-06-11,ULTA,83.8
2025-06-12,ULTA,87.4
2025-06-13,ULTA,84.7
2025-06-16,ULTA,89.2
2025-06-17,ULTA,90.2
2025-06-18,ULTA,89.3
2025-06-20,ULTA,91.2
2025-06-23,ULTA,89.8
2025-06-24,ULTA,87.6
2025-06-25,ULTA,76.4
2025-06-26,ULTA,78.9
2025-06-27,ULTA,75.0
2025-06-30,ULTA,41.2
2025-07-01,ULTA,30.4
2025-07-02,ULTA,35.3
2025-07-03,ULTA,47.4
2025-07-07,ULTA,39.9
2025-07-08,ULTA,59.3
2025-07-09,ULTA,38.9
2025-07-10,ULTA,50.2
2025-07-14,ULTA,59.5
2025-07-15,ULTA,50.8
2025-07-16,ULTA,48.4
2025-07-17,ULTA,59.7
2025-07-18,ULTA,62.9
2025-07-21,ULTA,67.5
2025-07-22,ULTA,79.8
2025-07-23,ULTA,91.9
2025-07-24,ULTA,99.8
2025-07-25,ULTA,99.8
2025-07-28,ULTA,99.8
2025-07-29,ULTA,96.0
2025-07-30,ULTA,94.8
2025-07-31,ULTA,88.9
2025-08-01,ULTA,74.6
2025-08-04,ULTA,86.5
2025-08-05,ULTA,65.5
2025-08-06,ULTA,87.5
2025-08-07,ULTA,72.0
2025-08-08,ULTA,59.7
2025-08-11,ULTA,53.4
2025-08-12,ULTA,83.3
2025-08-13,ULTA,86.7
2025-08-14,ULTA,75.2
2025-08-15,ULTA,61.3
2025-08-18,ULTA,52.4
2025-08-19,ULTA,40.7
2025-08-20,ULTA,34.1
2025-08-21,ULTA,31.3
2025-08-22,ULTA,41.5
2025-08-25,ULTA,30.2
2025-08-26,ULTA,39.5
2025-08-27,ULTA,44.8
2025-08-28,ULTA,42.9
2025-08-29,ULTA,27.4
2025-09-02,ULTA,51.2
2025-09-03,ULTA,68.3
2025-09-04,ULTA,61.5
2024-08-01,UNG,68.2
2024-08-02,UNG,76.1
2024-08-05,UNG,68.8
2024-08-06,UNG,82.0
2024-08-07,UNG,94.2
2024-08-08,UNG,98.1
2024-08-09,UNG,94.6
2024-08-12,UNG,98.3
2024-08-13,UNG,95.0
2024-08-14,UNG,98.4
2024-08-15,UNG,95.3
2024-08-16,UNG,86.4
2024-08-19,UNG,85.3
2024-08-20,UNG,84.3
2024-08-21,UNG,93.1
2024-08-22,UNG,89.2
2024-08-23,UNG,90.8
2024-08-26,UNG,73.1
2024-08-27,UNG,63.8
2024-08-28,UNG,72.0
2024-08-29,UNG,94.0
2024-08-30,UNG,91.9
2024-09-03,UNG,98.9
2024-09-04,UNG,83.3
2024-09-05,UNG,91.3
2024-09-06,UNG,80.9
2024-09-09,UNG,60.4
2024-09-10,UNG,73.5
2024-09-11,UNG,75.0
2024-09-12,UNG,84.3
2024-09-13,UNG,76.0
2024-09-17,UNG,74.1
2024-09-18,UNG,68.2
2024-09-19,UNG,79.5
2024-09-20,UNG,99.1
2024-09-23,UNG,99.1
2024-09-24,UNG,99.2
2024-09-25,UNG,99.2
2024-09-26,UNG,95.1
2024-09-27,UNG,97.6
2024-09-30,UNG,96.8
2024-10-01,UNG,91.4
2024-10-02,UNG,98.5
2024-10-03,UNG,91.7
2024-10-04,UNG,85.8
2024-10-07,UNG,86.0
2024-10-08,UNG,81.9
2024-10-09,UNG,76.4
2024-10-10,UNG,72.5
2024-10-11,UNG,74.3
2024-10-14,UNG,41.8
2024-10-15,UNG,42.6
2024-10-16,UNG,38.0
2024-10-17,UNG,34.2
2024-10-18,UNG,29.9
2024-10-21,UNG,22.4
2024-10-22,UNG,24.7
2024-10-23,UNG,33.1
2024-10-24,UNG,38.9
2024-10-25,UNG,33.5
2024-10-28,UNG,21.7
2024-10-29,UNG,23.2
2024-10-30,UNG,18.2
2024-10-31,UNG,12.2
2024-11-01,UNG,16.1
2024-11-04,UNG,36.4
2024-11-05,UNG,28.1
2024-11-06,UNG,39.4
2024-11-07,UNG,33.0
2024-11-08,UNG,37.5
2024-11-11,UNG,69.9
2024-11-12,UNG,62.2
2024-11-14,UNG,72.4
2024-11-15,UNG,80.9
2024-11-18,UNG,81.6
2024-11-19,UNG,80.3
2024-11-20,UNG,84.5
2024-11-21,UNG,83.7
2024-11-22,UNG,71.1
2024-11-25,UNG,87.9
2024-11-26,UNG,88.9
2024-11-27,UNG,79.5
2024-11-29,UNG,89.6
2024-12-02,UNG,86.0
2024-12-03,UNG,73.6
2024-12-04,UNG,80.7
2024-12-05,UNG,75.9
2024-12-06,UNG,80.6
2024-12-09,UNG,85.3
2024-12-10,UNG,69.0
2024-12-11,UNG,81.6
2024-12-12,UNG,81.3
2024-12-13,UNG,84.1
2024-12-16,UNG,74.4
2024-12-17,UNG,76.7
2024-12-19,UNG,72.9
2024-12-23,UNG,85.2
2024-12-24,UNG,86.2
2024-12-26,UNG,65.3
2024-12-27,UNG,91.6
2024-12-30,UNG,96.4
2024-12-31,UNG,91.7
2025-01-02,UNG,97.3
2025-01-03,UNG,89.5
2025-01-06,UNG,95.4
2025-01-07,UNG,88.5
2025-01-08,UNG,89.8
2025-01-10,UNG,95.9
2025-01-13,UNG,89.6
2025-01-14,UNG,87.8
2025-01-15,UNG,96.0
2025-01-16,UNG,99.6
2025-01-17,UNG,88.8
2025-01-21,UNG,85.3
2025-01-22,UNG,82.5
2025-01-23,UNG,78.7
2025-01-24,UNG,79.6
2025-01-27,UNG,68.9
2025-01-28,UNG,67.4
2025-01-29,UNG,69.0
2025-01-30,UNG,38.7
2025-01-31,UNG,48.3
2025-02-03,UNG,61.5
2025-02-04,UNG,74.2
2025-02-05,UNG,61.0
2025-02-06,UNG,78.5
2025-02-07,UNG,56.6
2025-02-10,UNG,49.7
2025-02-11,UNG,55.8
2025-02-12,UNG,55.8
2025-02-13,UNG,52.2
2025-02-14,UNG,47.1
2025-02-18,UNG,83.2
2025-02-19,UNG,99.1
2025-02-20,UNG,86.9
2025-02-21,UNG,92.5
2025-02-24,UNG,86.1
2025-02-25,UNG,98.5
2025-02-26,UNG,99.1
2025-02-27,UNG,97.6
2025-02-28,UNG,98.2
2025-03-03,UNG,99.7
2025-03-04,UNG,99.1
2025-03-05,UNG,99.7
2025-03-06,UNG,97.1
2025-03-07,UNG,98.5
2025-03-10,UNG,99.1
2025-03-11,UNG,95.7
2025-03-12,UNG,79.6
2025-03-13,UNG,76.0
2025-03-14,UNG,75.0
2025-03-17,UNG,66.1
2025-03-18,UNG,51.4
2025-03-19,UNG,41.6
2025-03-20,UNG,35.3
2025-03-21,UNG,29.0
2025-03-24,UNG,34.1
2025-03-25,UNG,27.6
2025-03-26,UNG,30.4
2025-03-27,UNG,36.8
2025-03-28,UNG,60.8
2025-03-31,UNG,39.3
2025-04-01,UNG,22.1
2025-04-02,UNG,21.2
2025-04-03,UNG,27.9
2025-04-04,UNG,20.2
2025-04-07,UNG,13.8
2025-04-08,UNG,11.9
2025-04-09,UNG,28.1
2025-04-10,UNG,22.3
2025-04-11,UNG,21.7
2025-04-14,UNG,20.1
2025-04-15,UNG,19.4
2025-04-16,UNG,12.6
2025-04-17,UNG,16.8
2025-04-21,UNG,12.2
2025-04-22,UNG,11.6
2025-04-23,UNG,14.0
2025-04-24,UNG,12.7
2025-04-25,UNG,13.9
2025-04-28,UNG,18.0
2025-04-29,UNG,17.4
2025-04-30,UNG,22.8
2025-05-01,UNG,24.4
2025-05-02,UNG,28.3
2025-05-05,UNG,33.2
2025-05-06,UNG,34.2
2025-05-07,UNG,51.2
2025-05-08,UNG,34.3
2025-05-09,UNG,59.8
2025-05-12,UNG,45.1
2025-05-13,UNG,62.7
2025-05-14,UNG,52.1
2025-05-15,UNG,44.7
2025-05-16,UNG,43.0
2025-05-19,UNG,43.0
2025-05-20,UNG,72.7
2025-05-21,UNG,72.6
2025-05-22,UNG,71.4
2025-05-23,UNG,71.3
2025-05-27,UNG,59.3
2025-05-28,UNG,38.5
2025-05-29,UNG,38.6
2025-05-30,UNG,30.8
2025-06-02,UNG,33.7
2025-06-03,UNG,36.6
2025-06-04,UNG,43.3
2025-06-05,UNG,32.2
2025-06-06,UNG,38.5
2025-06-09,UNG,25.7
2025-06-10,UNG,25.6
2025-06-11,UNG,25.5
2025-06-12,UNG,32.6
2025-06-13,UNG,41.8
2025-06-16,UNG,57.5
2025-06-17,UNG,81.1
2025-06-18,UNG,71.9
2025-06-23,UNG,55.7
2025-06-24,UNG,38.6
2025-06-25,UNG,30.1
2025-06-26,UNG,40.3
2025-06-27,UNG,62.5
2025-06-30,UNG,42.4
2025-07-01,UNG,27.2
2025-07-02,UNG,27.3
2025-07-03,UNG,26.4
2025-07-07,UNG,26.6
2025-07-08,UNG,21.2
2025-07-09,UNG,20.0
2025-07-10,UNG,29.2
2025-07-11,UNG,32.7
2025-07-14,UNG,35.7
2025-07-15,UNG,35.5
2025-07-16,UNG,31.0
2025-07-17,UNG,22.6
2025-07-18,UNG,19.2
2025-07-21,UNG,15.5
2025-07-22,UNG,18.7
2025-07-23,UNG,15.9
2025-07-24,UNG,20.2
2025-07-25,UNG,21.8
2025-07-28,UNG,12.7
2025-07-29,UNG,25.2
2025-07-30,UNG,16.7
2025-07-31,UNG,16.5
2025-08-01,UNG,17.9
2025-08-04,UNG,12.1
2025-08-05,UNG,18.1
2025-08-06,UNG,34.3
2025-08-07,UNG,24.6
2025-08-08,UNG,14.7
2025-08-11,UNG,7.7
2025-08-12,UNG,1.0
2025-08-13,UNG,1.0
2025-08-14,UNG,1.8
2025-08-15,UNG,4.0
2025-08-18,UNG,13.7
2025-08-19,UNG,6.7
2025-08-20,UNG,15.9
2025-08-21,UNG,17.1
2025-08-22,UNG,9.1
2025-08-25,UNG,13.5
2025-08-26,UNG,9.3
2025-08-27,UNG,24.2
2025-08-28,UNG,28.2
2025-08-29,UNG,31.5
2025-09-02,UNG,43.8
2025-09-03,UNG,62.1
2025-09-04,UNG,54.2
2024-08-01,UNH,97.7
2024-08-02,UNH,97.8
2024-08-05,UNH,77.1
2024-08-06,UNH,62.0
2024-08-07,UNH,48.1
2024-08-08,UNH,42.6
2024-08-09,UNH,33.9
2024-08-12,UNH,36.2
2024-08-13,UNH,31.7
2024-08-14,UNH,21.0
2024-08-15,UNH,26.6
2024-08-16,UNH,24.2
2024-08-19,UNH,30.9
2024-08-20,UNH,38.6
2024-08-21,UNH,29.2
2024-08-22,UNH,31.1
2024-08-23,UNH,25.0
2024-08-26,UNH,34.6
2024-08-27,UNH,13.8
2024-08-28,UNH,17.1
2024-08-29,UNH,32.1
2024-08-30,UNH,8.1
2024-09-03,UNH,52.3
2024-09-04,UNH,54.4
2024-09-05,UNH,53.3
2024-09-06,UNH,54.3
2024-09-09,UNH,55.2
2024-09-10,UNH,54.1
2024-09-11,UNH,9.0
2024-09-12,UNH,3.9
2024-09-13,UNH,10.6
2024-09-16,UNH,9.4
2024-09-17,UNH,0.9
2024-09-18,UNH,2.7
2024-09-19,UNH,2.7
2024-09-20,UNH,0.9
2024-09-23,UNH,0.9
2024-09-24,UNH,0.8
2024-09-25,UNH,2.5
2024-09-26,UNH,0.8
2024-09-27,UNH,7.3
2024-09-30,UNH,8.7
2024-10-01,UNH,2.3
2024-10-02,UNH,8.5
2024-10-03,UNH,14.4
2024-10-04,UNH,11.2
2024-10-07,UNH,8.1
2024-10-08,UNH,0.7
2024-10-09,UNH,26.4
2024-10-10,UNH,33.1
2024-10-11,UNH,29.9
2024-10-14,UNH,45.2
2024-10-15,UNH,33.1
2024-10-16,UNH,40.7
2024-10-17,UNH,40.1
2024-10-18,UNH,44.8
2024-10-21,UNH,50.6
2024-10-22,UNH,46.2
2024-10-23,UNH,38.8
2024-10-24,UNH,34.0
2024-10-25,UNH,33.5
2024-10-28,UNH,32.5
2024-10-29,UNH,30.4
2024-10-30,UNH,26.5
2024-10-31,UNH,26.7
2024-11-01,UNH,31.0
2024-11-04,UNH,29.0
2024-11-05,UNH,39.3
2024-11-06,UNH,63.3
2024-11-07,UNH,64.8
2024-11-08,UNH,69.0
2024-11-11,UNH,69.9
2024-11-12,UNH,80.3
2024-11-13,UNH,75.3
2024-11-14,UNH,73.4
2024-11-15,UNH,67.5
2024-11-18,UNH,64.8
2024-11-19,UNH,54.0
2024-11-20,UNH,76.0
2024-11-21,UNH,77.2
2024-11-22,UNH,72.5
2024-11-25,UNH,78.6
2024-11-26,UNH,79.3
2024-11-27,UNH,80.0
2024-11-29,UNH,79.7
2024-12-02,UNH,77.1
2024-12-03,UNH,81.5
2024-12-04,UNH,77.1
2024-12-05,UNH,32.3
2024-12-06,UNH,11.3
2024-12-09,UNH,13.4
2024-12-10,UNH,11.1
2024-12-11,UNH,7.9
2024-12-12,UNH,4.8
2024-12-13,UNH,10.8
2024-12-16,UNH,5.1
2024-12-17,UNH,1.3
2024-12-18,UNH,13.4
2024-12-19,UNH,1.7
2024-12-20,UNH,5.8
2024-12-23,UNH,12.7
2024-12-24,UNH,6.1
2024-12-26,UNH,7.7
2024-12-27,UNH,4.8
2024-12-30,UNH,3.6
2024-12-31,UNH,3.9
2025-01-02,UNH,5.1
2025-01-03,UNH,12.0
2025-01-06,UNH,25.0
2025-01-07,UNH,34.0
2025-01-08,UNH,31.8
2025-01-10,UNH,27.4
2025-01-13,UNH,64.6
2025-01-14,UNH,74.4
2025-01-16,UNH,66.4
2025-01-17,UNH,74.3
2025-01-21,UNH,74.1
2025-01-22,UNH,78.2
2025-01-23,UNH,76.2
2025-01-24,UNH,73.6
2025-01-27,UNH,81.5
2025-01-28,UNH,76.7
2025-01-29,UNH,73.1
2025-01-30,UNH,81.5
2025-01-31,UNH,81.3
2025-02-03,UNH,86.8
2025-02-04,UNH,76.5
2025-02-05,UNH,69.0
2025-02-06,UNH,62.3
2025-02-07,UNH,52.0
2025-02-10,UNH,59.8
2025-02-11,UNH,43.5
2025-02-12,UNH,34.2
2025-02-13,UNH,37.5
2025-02-14,UNH,59.9
2025-02-18,UNH,35.8
2025-02-19,UNH,32.4
2025-02-20,UNH,27.2
2025-02-21,UNH,12.7
2025-02-24,UNH,4.9
2025-02-25,UNH,6.4
2025-02-26,UNH,0.3
2025-02-27,UNH,9.1
2025-02-28,UNH,12.0
2025-03-03,UNH,3.9
2025-03-04,UNH,9.8
2025-03-05,UNH,14.8
2025-03-06,UNH,24.7
2025-03-07,UNH,31.6
2025-03-10,UNH,27.3
2025-03-11,UNH,27.5
2025-03-12,UNH,24.4
2025-03-13,UNH,28.9
2025-03-14,UNH,30.7
2025-03-17,UNH,43.2
2025-03-18,UNH,61.0
2025-03-19,UNH,52.5
2025-03-20,UNH,63.6
2025-03-21,UNH,90.9
2025-03-24,UNH,98.6
2025-03-25,UNH,91.8
2025-03-26,UNH,98.6
2025-03-27,UNH,91.6
2025-03-28,UNH,89.5
2025-03-31,UNH,99.2
2025-04-01,UNH,93.4
2025-04-02,UNH,92.6
2025-04-03,UNH,93.2
2025-04-04,UNH,78.8
2025-04-07,UNH,87.5
2025-04-08,UNH,98.2
2025-04-09,UNH,99.7
2025-04-10,UNH,99.7
2025-04-11,UNH,99.2
2025-04-14,UNH,97.7
2025-04-15,UNH,96.2
2025-04-16,UNH,96.7
2025-04-17,UNH,46.0
2025-04-21,UNH,36.3
2025-04-22,UNH,37.6
2025-04-23,UNH,38.9
2025-04-24,UNH,35.0
2025-04-25,UNH,34.4
2025-04-28,UNH,34.5
2025-04-29,UNH,29.7
2025-04-30,UNH,30.5
2025-05-01,UNH,27.0
2025-05-02,UNH,24.3
2025-05-05,UNH,28.0
2025-05-06,UNH,24.8
2025-05-07,UNH,18.1
2025-05-08,UNH,13.6
2025-05-09,UNH,4.9
2025-05-12,UNH,1.6
2025-05-13,UNH,0.2
2025-05-14,UNH,0.2
2025-05-15,UNH,0.2
2025-05-16,UNH,19.5
2025-05-19,UNH,24.4
2025-05-20,UNH,25.5
2025-05-21,UNH,17.9
2025-05-22,UNH,17.6
2025-05-23,UNH,18.0
2025-05-27,UNH,17.7
2025-05-28,UNH,22.5
2025-05-29,UNH,21.9
2025-05-30,UNH,27.7
2025-06-02,UNH,29.8
2025-06-03,UNH,26.8
2025-06-04,UNH,30.2
2025-06-05,UNH,28.8
2025-06-06,UNH,34.8
2025-06-09,UNH,37.4
2025-06-10,UNH,38.6
2025-06-11,UNH,66.5
2025-06-12,UNH,70.2
2025-06-13,UNH,85.1
2025-06-16,UNH,72.1
2025-06-17,UNH,55.4
2025-06-18,UNH,37.8
2025-06-20,UNH,56.8
2025-06-23,UNH,58.2
2025-06-24,UNH,66.7
2025-06-25,UNH,62.0
2025-06-26,UNH,58.1
2025-06-27,UNH,68.8
2025-06-30,UNH,66.7
2025-07-01,UNH,81.8
2025-07-02,UNH,63.9
2025-07-03,UNH,66.5
2025-07-07,UNH,66.3
2025-07-08,UNH,60.7
2025-07-09,UNH,56.0
2025-07-10,UNH,51.0
2025-07-11,UNH,47.8
2025-07-14,UNH,33.9
2025-07-15,UNH,29.4
2025-07-16,UNH,38.1
2025-07-17,UNH,30.0
2025-07-18,UNH,25.4
2025-07-21,UNH,31.3
2025-07-22,UNH,38.5
2025-07-23,UNH,44.2
2025-07-24,UNH,32.5
2025-07-25,UNH,35.5
2025-07-28,UNH,29.6
2025-07-29,UNH,13.1
2025-07-30,UNH,6.0
2025-07-31,UNH,4.4
2025-08-01,UNH,0.6
2025-08-04,UNH,1.8
2025-08-05,UNH,13.7
2025-08-06,UNH,10.3
2025-08-07,UNH,14.3
2025-08-08,UNH,17.7
2025-08-11,UNH,19.6
2025-08-12,UNH,40.9
2025-08-13,UNH,53.6
2025-08-14,UNH,56.2
2025-08-15,UNH,83.7
2025-08-18,UNH,86.7
2025-08-19,UNH,81.5
2025-08-20,UNH,76.2
2025-08-21,UNH,85.9
2025-08-22,UNH,87.3
2025-08-25,UNH,84.3
2025-08-26,UNH,92.7
2025-08-27,UNH,92.7
2025-08-28,UNH,94.4
2025-08-29,UNH,98.6
2025-09-02,UNH,98.6
2025-09-03,UNH,98.0
2025-09-04,UNH,99.0
2024-08-01,UNP,75.0
2024-08-02,UNP,52.2
2024-08-05,UNP,35.4
2024-08-06,UNP,62.0
2024-08-08,UNP,37.0
2024-08-09,UNP,30.4
2024-08-12,UNP,29.3
2024-08-13,UNP,21.7
2024-08-14,UNP,27.4
2024-08-15,UNP,32.8
2024-08-16,UNP,34.8
2024-08-19,UNP,39.7
2024-08-20,UNP,41.4
2024-08-21,UNP,44.4
2024-08-22,UNP,47.3
2024-08-23,UNP,38.2
2024-08-26,UNP,37.2
2024-08-27,UNP,36.2
2024-08-28,UNP,40.2
2024-08-29,UNP,46.4
2024-08-30,UNP,73.3
2024-09-03,UNP,90.9
2024-09-04,UNP,83.3
2024-09-05,UNP,68.5
2024-09-06,UNP,41.5
2024-09-09,UNP,59.4
2024-09-10,UNP,75.5
2024-09-11,UNP,49.0
2024-09-12,UNP,34.3
2024-09-13,UNP,22.1
2024-09-16,UNP,34.9
2024-09-17,UNP,33.3
2024-09-18,UNP,20.9
2024-09-19,UNP,17.0
2024-09-20,UNP,16.7
2024-09-23,UNP,11.2
2024-09-24,UNP,19.5
2024-09-25,UNP,11.7
2024-09-26,UNP,10.7
2024-09-27,UNP,12.1
2024-09-30,UNP,12.7
2024-10-01,UNP,10.2
2024-10-02,UNP,3.8
2024-10-03,UNP,10.6
2024-10-04,UNP,6.7
2024-10-07,UNP,2.2
2024-10-08,UNP,2.2
2024-10-09,UNP,12.9
2024-10-10,UNP,6.3
2024-10-11,UNP,24.3
2024-10-14,UNP,25.3
2024-10-15,UNP,23.6
2024-10-16,UNP,30.0
2024-10-17,UNP,28.3
2024-10-18,UNP,37.7
2024-10-21,UNP,33.3
2024-10-22,UNP,27.8
2024-10-23,UNP,31.2
2024-10-24,UNP,25.3
2024-10-25,UNP,24.4
2024-10-28,UNP,23.5
2024-10-29,UNP,25.6
2024-10-30,UNP,28.8
2024-10-31,UNP,34.3
2024-11-01,UNP,38.5
2024-11-04,UNP,38.1
2024-11-05,UNP,47.2
2024-11-06,UNP,73.9
2024-11-07,UNP,67.6
2024-11-08,UNP,59.8
2024-11-11,UNP,54.8
2024-11-12,UNP,48.9
2024-11-13,UNP,47.9
2024-11-14,UNP,52.1
2024-11-15,UNP,45.4
2024-11-18,UNP,51.0
2024-11-19,UNP,43.9
2024-11-20,UNP,45.5
2024-11-21,UNP,73.8
2024-11-22,UNP,79.4
2024-11-25,UNP,87.9
2024-11-26,UNP,81.2
2024-11-27,UNP,80.0
2024-11-29,UNP,78.3
2024-12-02,UNP,70.1
2024-12-03,UNP,69.0
2024-12-04,UNP,61.0
2024-12-05,UNP,33.2
2024-12-06,UNP,26.6
2024-12-09,UNP,26.3
2024-12-10,UNP,36.3
2024-12-11,UNP,36.4
2024-12-12,UNP,30.4
2024-12-13,UNP,48.7
2024-12-16,UNP,39.7
2024-12-17,UNP,35.2
2024-12-18,UNP,26.5
2024-12-19,UNP,20.8
2024-12-20,UNP,19.4
2024-12-23,UNP,11.5
2024-12-24,UNP,3.7
2024-12-26,UNP,2.4
2024-12-27,UNP,2.0
2024-12-30,UNP,0.4
2024-12-31,UNP,7.5
2025-01-02,UNP,19.1
2025-01-03,UNP,33.7
2025-01-06,UNP,29.6
2025-01-07,UNP,35.5
2025-01-08,UNP,41.7
2025-01-10,UNP,18.0
2025-01-13,UNP,29.9
2025-01-14,UNP,39.3
2025-01-15,UNP,41.2
2025-01-16,UNP,63.1
2025-01-17,UNP,68.8
2025-01-21,UNP,87.8
2025-01-22,UNP,89.3
2025-01-23,UNP,98.6
2025-01-24,UNP,97.2
2025-01-27,UNP,99.0
2025-01-28,UNP,93.4
2025-01-29,UNP,93.4
2025-01-30,UNP,95.5
2025-01-31,UNP,92.9
2025-02-03,UNP,83.4
2025-02-04,UNP,78.9
2025-02-05,UNP,84.3
2025-02-06,UNP,80.5
2025-02-10,UNP,91.5
2025-02-11,UNP,94.5
2025-02-12,UNP,91.9
2025-02-13,UNP,92.6
2025-02-14,UNP,82.2
2025-02-18,UNP,86.4
2025-02-20,UNP,75.0
2025-02-21,UNP,52.2
2025-02-24,UNP,27.2
2025-02-25,UNP,23.0
2025-02-26,UNP,33.2
2025-02-27,UNP,25.2
2025-02-28,UNP,31.3
2025-03-03,UNP,36.8
2025-03-04,UNP,42.0
2025-03-05,UNP,44.1
2025-03-06,UNP,47.1
2025-03-07,UNP,62.6
2025-03-10,UNP,63.7
2025-03-11,UNP,40.2
2025-03-12,UNP,27.6
2025-03-13,UNP,18.0
2025-03-14,UNP,19.6
2025-03-17,UNP,24.9
2025-03-18,UNP,18.3
2025-03-19,UNP,26.8
2025-03-20,UNP,18.3
2025-03-21,UNP,20.7
2025-03-24,UNP,35.7
2025-03-25,UNP,26.0
2025-03-26,UNP,33.4
2025-03-27,UNP,28.6
2025-03-28,UNP,14.5
2025-03-31,UNP,32.6
2025-04-01,UNP,48.7
2025-04-02,UNP,45.8
2025-04-03,UNP,20.0
2025-04-04,UNP,6.3
2025-04-07,UNP,3.9
2025-04-08,UNP,11.7
2025-04-09,UNP,53.6
2025-04-10,UNP,50.8
2025-04-11,UNP,45.4
2025-04-14,UNP,50.5
2025-04-15,UNP,48.5
2025-04-16,UNP,44.2
2025-04-17,UNP,54.8
2025-04-21,UNP,47.3
2025-04-22,UNP,47.3
2025-04-23,UNP,52.0
2025-04-24,UNP,40.9
2025-04-25,UNP,39.0
2025-04-28,UNP,45.6
2025-04-29,UNP,42.5
2025-04-30,UNP,40.9
2025-05-01,UNP,34.2
2025-05-02,UNP,65.5
2025-05-05,UNP,73.0
2025-05-06,UNP,72.4
2025-05-07,UNP,73.7
2025-05-08,UNP,59.6
2025-05-09,UNP,51.2
2025-05-12,UNP,82.6
2025-05-13,UNP,73.0
2025-05-14,UNP,75.2
2025-05-15,UNP,86.5
2025-05-16,UNP,79.3
2025-05-19,UNP,85.5
2025-05-20,UNP,81.5
2025-05-21,UNP,69.5
2025-05-22,UNP,73.4
2025-05-23,UNP,75.8
2025-05-27,UNP,82.3
2025-05-28,UNP,72.7
2025-05-29,UNP,71.3
2025-05-30,UNP,72.7
2025-06-02,UNP,62.6
2025-06-03,UNP,69.5
2025-06-04,UNP,73.5
2025-06-05,UNP,70.8
2025-06-06,UNP,69.9
2025-06-09,UNP,73.6
2025-06-10,UNP,54.7
2025-06-11,UNP,28.5
2025-06-12,UNP,24.6
2025-06-13,UNP,10.0
2025-06-16,UNP,11.0
2025-06-17,UNP,8.9
2025-06-18,UNP,16.3
2025-06-20,UNP,40.9
2025-06-23,UNP,58.0
2025-06-24,UNP,64.9
2025-06-25,UNP,56.5
2025-06-26,UNP,69.0
2025-06-27,UNP,74.8
2025-06-30,UNP,72.5
2025-07-01,UNP,96.4
2025-07-02,UNP,94.0
2025-07-03,UNP,94.4
2025-07-07,UNP,92.3
2025-07-08,UNP,89.1
2025-07-09,UNP,87.1
2025-07-10,UNP,78.2
2025-07-11,UNP,74.2
2025-07-14,UNP,67.5
2025-07-15,UNP,67.3
2025-07-16,UNP,63.3
2025-07-17,UNP,65.9
2025-07-18,UNP,54.6
2025-07-21,UNP,55.6
2025-07-22,UNP,56.5
2025-07-23,UNP,55.2
2025-07-24,UNP,38.7
2025-07-25,UNP,46.4
2025-07-28,UNP,53.8
2025-07-29,UNP,44.2
2025-07-30,UNP,30.8
2025-07-31,UNP,15.1
2025-08-01,UNP,11.5
2025-08-04,UNP,22.4
2025-08-05,UNP,21.0
2025-08-06,UNP,30.2
2025-08-07,UNP,21.2
2025-08-08,UNP,25.6
2025-08-11,UNP,23.4
2025-08-12,UNP,27.2
2025-08-13,UNP,44.8
2025-08-14,UNP,51.4
2025-08-15,UNP,54.4
2025-08-18,UNP,49.2
2025-08-19,UNP,53.0
2025-08-20,UNP,53.2
2025-08-21,UNP,71.0
2025-08-22,UNP,65.3
2025-08-25,UNP,35.7
2025-08-26,UNP,53.8
2025-08-27,UNP,32.5
2025-08-28,UNP,56.2
2025-08-29,UNP,66.1
2025-09-02,UNP,50.2
2025-09-03,UNP,78.2
2025-09-04,UNP,72.8
2024-08-01,UPS,61.4
2024-08-02,UPS,39.1
2024-08-05,UPS,33.3
