"Date","Ticker","Sharpe","Sharpe_avg","Sharpe_hi","Sharpe_low"
9/13/2024 0:00:00,"XLB",-3.10,-4.48,0.24,-9.20
9/16/2024 0:00:00,"XLB",-2.40,-4.48,0.24,-9.20
9/17/2024 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
9/18/2024 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
9/19/2024 0:00:00,"XLB",-2.20,-4.48,0.24,-9.20
9/20/2024 0:00:00,"XLB",-2.80,-4.48,0.24,-9.20
9/23/2024 0:00:00,"XLB",-3.70,-4.48,0.24,-9.20
9/24/2024 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
9/25/2024 0:00:00,"XLB",-3.40,-4.48,0.24,-9.20
9/26/2024 0:00:00,"XLB",-0.70,-4.48,0.24,-9.20
9/27/2024 0:00:00,"XLB",-1.40,-4.48,0.24,-9.20
9/30/2024 0:00:00,"XLB",-2.90,-4.48,0.24,-9.20
10/1/2024 0:00:00,"XLB",-1.00,-4.48,0.24,-9.20
10/2/2024 0:00:00,"XLB",-1.10,-4.48,0.24,-9.20
10/3/2024 0:00:00,"XLB",-1.30,-4.48,0.24,-9.20
10/4/2024 0:00:00,"XLB",0.60,-4.48,0.24,-9.20
10/7/2024 0:00:00,"XLB",-0.80,-4.48,0.24,-9.20
10/8/2024 0:00:00,"XLB",-1.30,-4.48,0.24,-9.20
10/9/2024 0:00:00,"XLB",-0.90,-4.48,0.24,-9.20
10/10/2024 0:00:00,"XLB",-1.70,-4.48,0.24,-9.20
10/11/2024 0:00:00,"XLB",-2.00,-4.48,0.24,-9.20
10/14/2024 0:00:00,"XLB",-2.40,-4.48,0.24,-9.20
10/15/2024 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
10/16/2024 0:00:00,"XLB",-1.00,-4.48,0.24,-9.20
10/17/2024 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
10/18/2024 0:00:00,"XLB",-1.40,-4.48,0.24,-9.20
10/21/2024 0:00:00,"XLB",-3.00,-4.48,0.24,-9.20
10/22/2024 0:00:00,"XLB",-5.70,-4.48,0.24,-9.20
10/23/2024 0:00:00,"XLB",-5.60,-4.48,0.24,-9.20
10/24/2024 0:00:00,"XLB",-9.80,-4.48,0.24,-9.20
10/25/2024 0:00:00,"XLB",-13.10,-4.48,0.24,-9.20
10/28/2024 0:00:00,"XLB",-10.20,-4.48,0.24,-9.20
10/29/2024 0:00:00,"XLB",-10.80,-4.48,0.24,-9.20
10/30/2024 0:00:00,"XLB",-9.10,-4.48,0.24,-9.20
10/31/2024 0:00:00,"XLB",-8.80,-4.48,0.24,-9.20
11/1/2024 0:00:00,"XLB",-10.40,-4.48,0.24,-9.20
11/4/2024 0:00:00,"XLB",-9.40,-4.48,0.24,-9.20
11/5/2024 0:00:00,"XLB",-8.40,-4.48,0.24,-9.20
11/6/2024 0:00:00,"XLB",-6.70,-4.48,0.24,-9.20
11/7/2024 0:00:00,"XLB",-6.60,-4.48,0.24,-9.20
11/8/2024 0:00:00,"XLB",-8.40,-4.48,0.24,-9.20
11/11/2024 0:00:00,"XLB",-9.90,-4.48,0.24,-9.20
11/12/2024 0:00:00,"XLB",-11.10,-4.48,0.24,-9.20
11/13/2024 0:00:00,"XLB",-11.70,-4.48,0.24,-9.20
11/14/2024 0:00:00,"XLB",-13.20,-4.48,0.24,-9.20
11/15/2024 0:00:00,"XLB",-14.60,-4.48,0.24,-9.20
11/18/2024 0:00:00,"XLB",-12.30,-4.48,0.24,-9.20
11/19/2024 0:00:00,"XLB",-11.70,-4.48,0.24,-9.20
11/20/2024 0:00:00,"XLB",-10.10,-4.48,0.24,-9.20
11/21/2024 0:00:00,"XLB",-6.60,-4.48,0.24,-9.20
11/22/2024 0:00:00,"XLB",-5.50,-4.48,0.24,-9.20
11/25/2024 0:00:00,"XLB",-5.10,-4.48,0.24,-9.20
11/26/2024 0:00:00,"XLB",-5.30,-4.48,0.24,-9.20
11/27/2024 0:00:00,"XLB",-6.00,-4.48,0.24,-9.20
11/29/2024 0:00:00,"XLB",-3.80,-4.48,0.24,-9.20
12/2/2024 0:00:00,"XLB",-3.70,-4.48,0.24,-9.20
12/3/2024 0:00:00,"XLB",-4.70,-4.48,0.24,-9.20
12/4/2024 0:00:00,"XLB",-5.90,-4.48,0.24,-9.20
12/5/2024 0:00:00,"XLB",-8.60,-4.48,0.24,-9.20
12/6/2024 0:00:00,"XLB",-10.30,-4.48,0.24,-9.20
12/9/2024 0:00:00,"XLB",-9.30,-4.48,0.24,-9.20
12/10/2024 0:00:00,"XLB",-10.00,-4.48,0.24,-9.20
12/11/2024 0:00:00,"XLB",-8.30,-4.48,0.24,-9.20
12/12/2024 0:00:00,"XLB",-10.40,-4.48,0.24,-9.20
12/13/2024 0:00:00,"XLB",-10.30,-4.48,0.24,-9.20
12/16/2024 0:00:00,"XLB",-10.50,-4.48,0.24,-9.20
12/17/2024 0:00:00,"XLB",-12.30,-4.48,0.24,-9.20
12/18/2024 0:00:00,"XLB",-12.70,-4.48,0.24,-9.20
12/19/2024 0:00:00,"XLB",-14.60,-4.48,0.24,-9.20
12/20/2024 0:00:00,"XLB",-14.20,-4.48,0.24,-9.20
12/23/2024 0:00:00,"XLB",-16.60,-4.48,0.24,-9.20
12/24/2024 0:00:00,"XLB",-17.20,-4.48,0.24,-9.20
12/26/2024 0:00:00,"XLB",-17.80,-4.48,0.24,-9.20
12/27/2024 0:00:00,"XLB",-18.40,-4.48,0.24,-9.20
12/30/2024 0:00:00,"XLB",-20.30,-4.48,0.24,-9.20
12/31/2024 0:00:00,"XLB",-19.90,-4.48,0.24,-9.20
1/2/2025 0:00:00,"XLB",-20.80,-4.48,0.24,-9.20
1/3/2025 0:00:00,"XLB",-19.40,-4.48,0.24,-9.20
1/6/2025 0:00:00,"XLB",-16.20,-4.48,0.24,-9.20
1/7/2025 0:00:00,"XLB",-16.10,-4.48,0.24,-9.20
1/8/2025 0:00:00,"XLB",-14.90,-4.48,0.24,-9.20
1/10/2025 0:00:00,"XLB",-14.80,-4.48,0.24,-9.20
1/13/2025 0:00:00,"XLB",-10.00,-4.48,0.24,-9.20
1/14/2025 0:00:00,"XLB",-7.80,-4.48,0.24,-9.20
1/15/2025 0:00:00,"XLB",-6.00,-4.48,0.24,-9.20
1/16/2025 0:00:00,"XLB",-4.50,-4.48,0.24,-9.20
1/17/2025 0:00:00,"XLB",-3.40,-4.48,0.24,-9.20
1/21/2025 0:00:00,"XLB",0.20,-4.48,0.24,-9.20
1/22/2025 0:00:00,"XLB",0.60,-4.48,0.24,-9.20
1/23/2025 0:00:00,"XLB",-0.10,-4.48,0.24,-9.20
1/24/2025 0:00:00,"XLB",0.20,-4.48,0.24,-9.20
1/27/2025 0:00:00,"XLB",-0.30,-4.48,0.24,-9.20
1/28/2025 0:00:00,"XLB",-0.50,-4.48,0.24,-9.20
1/29/2025 0:00:00,"XLB",-0.10,-4.48,0.24,-9.20
1/30/2025 0:00:00,"XLB",2.50,-4.48,0.24,-9.20
1/31/2025 0:00:00,"XLB",1.30,-4.48,0.24,-9.20
2/3/2025 0:00:00,"XLB",2.70,-4.48,0.24,-9.20
2/4/2025 0:00:00,"XLB",3.30,-4.48,0.24,-9.20
2/5/2025 0:00:00,"XLB",2.40,-4.48,0.24,-9.20
2/6/2025 0:00:00,"XLB",2.90,-4.48,0.24,-9.20
2/7/2025 0:00:00,"XLB",0.60,-4.48,0.24,-9.20
2/10/2025 0:00:00,"XLB",2.40,-4.48,0.24,-9.20
2/11/2025 0:00:00,"XLB",0.50,-4.48,0.24,-9.20
2/12/2025 0:00:00,"XLB",-2.20,-4.48,0.24,-9.20
2/13/2025 0:00:00,"XLB",-1.00,-4.48,0.24,-9.20
2/14/2025 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
2/18/2025 0:00:00,"XLB",-1.80,-4.48,0.24,-9.20
2/19/2025 0:00:00,"XLB",-4.70,-4.48,0.24,-9.20
2/20/2025 0:00:00,"XLB",-4.30,-4.48,0.24,-9.20
2/21/2025 0:00:00,"XLB",-6.70,-4.48,0.24,-9.20
2/24/2025 0:00:00,"XLB",-6.60,-4.48,0.24,-9.20
2/25/2025 0:00:00,"XLB",-5.60,-4.48,0.24,-9.20
2/26/2025 0:00:00,"XLB",-5.30,-4.48,0.24,-9.20
2/27/2025 0:00:00,"XLB",-5.80,-4.48,0.24,-9.20
2/28/2025 0:00:00,"XLB",-5.80,-4.48,0.24,-9.20
3/3/2025 0:00:00,"XLB",-6.70,-4.48,0.24,-9.20
3/4/2025 0:00:00,"XLB",-7.90,-4.48,0.24,-9.20
3/5/2025 0:00:00,"XLB",-4.80,-4.48,0.24,-9.20
3/6/2025 0:00:00,"XLB",-5.20,-4.48,0.24,-9.20
3/7/2025 0:00:00,"XLB",-5.20,-4.48,0.24,-9.20
3/10/2025 0:00:00,"XLB",-5.60,-4.48,0.24,-9.20
3/11/2025 0:00:00,"XLB",-6.80,-4.48,0.24,-9.20
3/12/2025 0:00:00,"XLB",-7.70,-4.48,0.24,-9.20
3/13/2025 0:00:00,"XLB",-7.20,-4.48,0.24,-9.20
3/14/2025 0:00:00,"XLB",-7.30,-4.48,0.24,-9.20
3/17/2025 0:00:00,"XLB",-6.20,-4.48,0.24,-9.20
3/18/2025 0:00:00,"XLB",-7.40,-4.48,0.24,-9.20
3/19/2025 0:00:00,"XLB",-6.30,-4.48,0.24,-9.20
3/20/2025 0:00:00,"XLB",-6.80,-4.48,0.24,-9.20
3/21/2025 0:00:00,"XLB",-5.90,-4.48,0.24,-9.20
3/24/2025 0:00:00,"XLB",-5.30,-4.48,0.24,-9.20
3/25/2025 0:00:00,"XLB",-6.00,-4.48,0.24,-9.20
3/26/2025 0:00:00,"XLB",-5.80,-4.48,0.24,-9.20
3/27/2025 0:00:00,"XLB",-5.30,-4.48,0.24,-9.20
3/28/2025 0:00:00,"XLB",-7.30,-4.48,0.24,-9.20
3/31/2025 0:00:00,"XLB",-4.60,-4.48,0.24,-9.20
4/1/2025 0:00:00,"XLB",-3.40,-4.48,0.24,-9.20
4/2/2025 0:00:00,"XLB",-5.10,-4.48,0.24,-9.20
4/3/2025 0:00:00,"XLB",-7.10,-4.48,0.24,-9.20
4/4/2025 0:00:00,"XLB",-8.50,-4.48,0.24,-9.20
4/7/2025 0:00:00,"XLB",-8.30,-4.48,0.24,-9.20
4/8/2025 0:00:00,"XLB",-9.30,-4.48,0.24,-9.20
4/9/2025 0:00:00,"XLB",-3.30,-4.48,0.24,-9.20
4/10/2025 0:00:00,"XLB",-4.40,-4.48,0.24,-9.20
4/11/2025 0:00:00,"XLB",-3.70,-4.48,0.24,-9.20
4/14/2025 0:00:00,"XLB",-3.70,-4.48,0.24,-9.20
4/15/2025 0:00:00,"XLB",-3.90,-4.48,0.24,-9.20
4/16/2025 0:00:00,"XLB",-4.30,-4.48,0.24,-9.20
4/17/2025 0:00:00,"XLB",-3.90,-4.48,0.24,-9.20
4/21/2025 0:00:00,"XLB",-4.00,-4.48,0.24,-9.20
4/22/2025 0:00:00,"XLB",-3.50,-4.48,0.24,-9.20
4/23/2025 0:00:00,"XLB",-3.40,-4.48,0.24,-9.20
4/24/2025 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
4/25/2025 0:00:00,"XLB",-3.00,-4.48,0.24,-9.20
4/28/2025 0:00:00,"XLB",-2.30,-4.48,0.24,-9.20
4/29/2025 0:00:00,"XLB",-2.40,-4.48,0.24,-9.20
4/30/2025 0:00:00,"XLB",-2.40,-4.48,0.24,-9.20
5/1/2025 0:00:00,"XLB",-2.80,-4.48,0.24,-9.20
5/2/2025 0:00:00,"XLB",-0.70,-4.48,0.24,-9.20
5/5/2025 0:00:00,"XLB",1.30,-4.48,0.24,-9.20
5/6/2025 0:00:00,"XLB",1.80,-4.48,0.24,-9.20
5/7/2025 0:00:00,"XLB",2.90,-4.48,0.24,-9.20
5/9/2025 0:00:00,"XLB",2.50,-4.48,0.24,-9.20
5/12/2025 0:00:00,"XLB",2.30,-4.48,0.24,-9.20
5/13/2025 0:00:00,"XLB",1.10,-4.48,0.24,-9.20
5/14/2025 0:00:00,"XLB",0.90,-4.48,0.24,-9.20
5/15/2025 0:00:00,"XLB",2.50,-4.48,0.24,-9.20
5/16/2025 0:00:00,"XLB",2.80,-4.48,0.24,-9.20
5/19/2025 0:00:00,"XLB",4.40,-4.48,0.24,-9.20
5/20/2025 0:00:00,"XLB",2.40,-4.48,0.24,-9.20
5/21/2025 0:00:00,"XLB",1.00,-4.48,0.24,-9.20
5/22/2025 0:00:00,"XLB",-1.20,-4.48,0.24,-9.20
5/23/2025 0:00:00,"XLB",-0.70,-4.48,0.24,-9.20
5/27/2025 0:00:00,"XLB",0.90,-4.48,0.24,-9.20
5/28/2025 0:00:00,"XLB",-1.20,-4.48,0.24,-9.20
5/29/2025 0:00:00,"XLB",-1.40,-4.48,0.24,-9.20
5/30/2025 0:00:00,"XLB",-1.00,-4.48,0.24,-9.20
6/2/2025 0:00:00,"XLB",-2.00,-4.48,0.24,-9.20
6/3/2025 0:00:00,"XLB",-0.30,-4.48,0.24,-9.20
6/4/2025 0:00:00,"XLB",0.80,-4.48,0.24,-9.20
6/5/2025 0:00:00,"XLB",0.80,-4.48,0.24,-9.20
6/6/2025 0:00:00,"XLB",-0.30,-4.48,0.24,-9.20
6/9/2025 0:00:00,"XLB",0.10,-4.48,0.24,-9.20
6/10/2025 0:00:00,"XLB",-1.70,-4.48,0.24,-9.20
6/11/2025 0:00:00,"XLB",-2.50,-4.48,0.24,-9.20
6/12/2025 0:00:00,"XLB",-0.90,-4.48,0.24,-9.20
6/13/2025 0:00:00,"XLB",-3.50,-4.48,0.24,-9.20
6/16/2025 0:00:00,"XLB",-3.70,-4.48,0.24,-9.20
6/17/2025 0:00:00,"XLB",-5.20,-4.48,0.24,-9.20
6/18/2025 0:00:00,"XLB",-5.30,-4.48,0.24,-9.20
6/20/2025 0:00:00,"XLB",-4.40,-4.48,0.24,-9.20
6/23/2025 0:00:00,"XLB",-3.80,-4.48,0.24,-9.20
6/24/2025 0:00:00,"XLB",-2.50,-4.48,0.24,-9.20
6/25/2025 0:00:00,"XLB",-5.60,-4.48,0.24,-9.20
6/26/2025 0:00:00,"XLB",-2.80,-4.48,0.24,-9.20
6/27/2025 0:00:00,"XLB",-3.40,-4.48,0.24,-9.20
6/30/2025 0:00:00,"XLB",-3.60,-4.48,0.24,-9.20
7/1/2025 0:00:00,"XLB",-0.70,-4.48,0.24,-9.20
7/2/2025 0:00:00,"XLB",-0.20,-4.48,0.24,-9.20
7/3/2025 0:00:00,"XLB",-0.60,-4.48,0.24,-9.20
7/7/2025 0:00:00,"XLB",-1.00,-4.48,0.24,-9.20
7/8/2025 0:00:00,"XLB",-0.40,-4.48,0.24,-9.20
7/9/2025 0:00:00,"XLB",-0.50,-4.48,0.24,-9.20
7/10/2025 0:00:00,"XLB",-0.60,-4.48,0.24,-9.20
7/11/2025 0:00:00,"XLB",-0.40,-4.48,0.24,-9.20
7/14/2025 0:00:00,"XLB",-1.30,-4.48,0.24,-9.20
7/15/2025 0:00:00,"XLB",-2.00,-4.48,0.24,-9.20
7/16/2025 0:00:00,"XLB",-2.70,-4.48,0.24,-9.20
7/17/2025 0:00:00,"XLB",-1.10,-4.48,0.24,-9.20
7/18/2025 0:00:00,"XLB",-0.50,-4.48,0.24,-9.20
7/21/2025 0:00:00,"XLB",0.70,-4.48,0.24,-9.20
7/22/2025 0:00:00,"XLB",1.40,-4.48,0.24,-9.20
7/23/2025 0:00:00,"XLB",1.00,-4.48,0.24,-9.20
7/24/2025 0:00:00,"XLB",0.90,-4.48,0.24,-9.20
7/25/2025 0:00:00,"XLB",1.00,-4.48,0.24,-9.20
7/28/2025 0:00:00,"XLB",-0.60,-4.48,0.24,-9.20
7/29/2025 0:00:00,"XLB",-0.90,-4.48,0.24,-9.20
7/30/2025 0:00:00,"XLB",-4.80,-4.48,0.24,-9.20
7/31/2025 0:00:00,"XLB",-7.80,-4.48,0.24,-9.20
8/1/2025 0:00:00,"XLB",-9.30,-4.48,0.24,-9.20
8/4/2025 0:00:00,"XLB",-6.70,-4.48,0.24,-9.20
8/5/2025 0:00:00,"XLB",-6.80,-4.48,0.24,-9.20
8/6/2025 0:00:00,"XLB",-8.40,-4.48,0.24,-9.20
8/7/2025 0:00:00,"XLB",-8.50,-4.48,0.24,-9.20
8/8/2025 0:00:00,"XLB",-7.30,-4.48,0.24,-9.20
8/11/2025 0:00:00,"XLB",-7.10,-4.48,0.24,-9.20
8/12/2025 0:00:00,"XLB",-3.70,-4.48,0.24,-9.20
8/13/2025 0:00:00,"XLB",-2.30,-4.48,0.24,-9.20
8/14/2025 0:00:00,"XLB",-3.90,-4.48,0.24,-9.20
8/15/2025 0:00:00,"XLB",-4.10,-4.48,0.24,-9.20
8/18/2025 0:00:00,"XLB",-5.10,-4.48,0.24,-9.20
8/19/2025 0:00:00,"XLB",-5.70,-4.48,0.24,-9.20
8/20/2025 0:00:00,"XLB",-6.20,-4.48,0.24,-9.20
8/21/2025 0:00:00,"XLB",-5.00,-4.48,0.24,-9.20
8/22/2025 0:00:00,"XLB",-4.00,-4.48,0.24,-9.20
8/25/2025 0:00:00,"XLB",-3.30,-4.48,0.24,-9.20
8/26/2025 0:00:00,"XLB",-2.80,-4.48,0.24,-9.20
8/27/2025 0:00:00,"XLB",-0.70,-4.48,0.24,-9.20
8/28/2025 0:00:00,"XLB",0.60,-4.48,0.24,-9.20
8/29/2025 0:00:00,"XLB",7.10,-4.48,0.24,-9.20
8/1/2024 0:00:00,"XLE",-5.40,-3.45,0.77,-7.67
8/2/2024 0:00:00,"XLE",-5.70,-3.45,0.77,-7.67
8/5/2024 0:00:00,"XLE",-6.70,-3.45,0.77,-7.67
8/6/2024 0:00:00,"XLE",-5.50,-3.45,0.77,-7.67
8/7/2024 0:00:00,"XLE",-5.80,-3.45,0.77,-7.67
8/8/2024 0:00:00,"XLE",-4.70,-3.45,0.77,-7.67
8/9/2024 0:00:00,"XLE",-4.80,-3.45,0.77,-7.67
8/12/2024 0:00:00,"XLE",-5.50,-3.45,0.77,-7.67
8/13/2024 0:00:00,"XLE",-6.70,-3.45,0.77,-7.67
8/14/2024 0:00:00,"XLE",-6.90,-3.45,0.77,-7.67
8/15/2024 0:00:00,"XLE",-6.20,-3.45,0.77,-7.67
8/16/2024 0:00:00,"XLE",-5.50,-3.45,0.77,-7.67
8/19/2024 0:00:00,"XLE",-4.50,-3.45,0.77,-7.67
8/20/2024 0:00:00,"XLE",-4.90,-3.45,0.77,-7.67
8/21/2024 0:00:00,"XLE",-4.90,-3.45,0.77,-7.67
8/22/2024 0:00:00,"XLE",-6.00,-3.45,0.77,-7.67
8/23/2024 0:00:00,"XLE",-5.20,-3.45,0.77,-7.67
8/26/2024 0:00:00,"XLE",-3.90,-3.45,0.77,-7.67
8/27/2024 0:00:00,"XLE",-5.60,-3.45,0.77,-7.67
8/28/2024 0:00:00,"XLE",-6.60,-3.45,0.77,-7.67
8/29/2024 0:00:00,"XLE",-3.60,-3.45,0.77,-7.67
8/30/2024 0:00:00,"XLE",-1.70,-3.45,0.77,-7.67
9/3/2024 0:00:00,"XLE",-1.90,-3.45,0.77,-7.67
9/4/2024 0:00:00,"XLE",-3.60,-3.45,0.77,-7.67
9/5/2024 0:00:00,"XLE",-4.50,-3.45,0.77,-7.67
9/6/2024 0:00:00,"XLE",-7.20,-3.45,0.77,-7.67
9/9/2024 0:00:00,"XLE",-7.30,-3.45,0.77,-7.67
9/10/2024 0:00:00,"XLE",-8.80,-3.45,0.77,-7.67
9/11/2024 0:00:00,"XLE",-8.80,-3.45,0.77,-7.67
9/12/2024 0:00:00,"XLE",-8.40,-3.45,0.77,-7.67
9/13/2024 0:00:00,"XLE",-9.00,-3.45,0.77,-7.67
9/16/2024 0:00:00,"XLE",-8.00,-3.45,0.77,-7.67
9/17/2024 0:00:00,"XLE",-7.10,-3.45,0.77,-7.67
9/18/2024 0:00:00,"XLE",-4.90,-3.45,0.77,-7.67
9/19/2024 0:00:00,"XLE",-4.50,-3.45,0.77,-7.67
9/20/2024 0:00:00,"XLE",-4.90,-3.45,0.77,-7.67
9/23/2024 0:00:00,"XLE",-5.80,-3.45,0.77,-7.67
9/24/2024 0:00:00,"XLE",-7.10,-3.45,0.77,-7.67
9/25/2024 0:00:00,"XLE",-7.70,-3.45,0.77,-7.67
9/26/2024 0:00:00,"XLE",-8.50,-3.45,0.77,-7.67
9/27/2024 0:00:00,"XLE",-7.30,-3.45,0.77,-7.67
9/30/2024 0:00:00,"XLE",-7.20,-3.45,0.77,-7.67
10/1/2024 0:00:00,"XLE",-3.20,-3.45,0.77,-7.67
10/2/2024 0:00:00,"XLE",-1.50,-3.45,0.77,-7.67
10/3/2024 0:00:00,"XLE",0.50,-3.45,0.77,-7.67
10/4/2024 0:00:00,"XLE",2.30,-3.45,0.77,-7.67
10/7/2024 0:00:00,"XLE",2.10,-3.45,0.77,-7.67
10/8/2024 0:00:00,"XLE",1.20,-3.45,0.77,-7.67
10/9/2024 0:00:00,"XLE",2.40,-3.45,0.77,-7.67
10/10/2024 0:00:00,"XLE",2.30,-3.45,0.77,-7.67
10/11/2024 0:00:00,"XLE",2.40,-3.45,0.77,-7.67
10/14/2024 0:00:00,"XLE",1.50,-3.45,0.77,-7.67
10/15/2024 0:00:00,"XLE",-1.80,-3.45,0.77,-7.67
10/16/2024 0:00:00,"XLE",-1.50,-3.45,0.77,-7.67
10/17/2024 0:00:00,"XLE",-2.00,-3.45,0.77,-7.67
10/18/2024 0:00:00,"XLE",-2.10,-3.45,0.77,-7.67
10/21/2024 0:00:00,"XLE",-2.50,-3.45,0.77,-7.67
10/22/2024 0:00:00,"XLE",-2.20,-3.45,0.77,-7.67
10/23/2024 0:00:00,"XLE",-1.20,-3.45,0.77,-7.67
10/24/2024 0:00:00,"XLE",0.10,-3.45,0.77,-7.67
10/25/2024 0:00:00,"XLE",-1.40,-3.45,0.77,-7.67
10/28/2024 0:00:00,"XLE",-2.60,-3.45,0.77,-7.67
10/29/2024 0:00:00,"XLE",-5.50,-3.45,0.77,-7.67
10/30/2024 0:00:00,"XLE",-6.60,-3.45,0.77,-7.67
10/31/2024 0:00:00,"XLE",-7.70,-3.45,0.77,-7.67
11/1/2024 0:00:00,"XLE",-9.70,-3.45,0.77,-7.67
11/4/2024 0:00:00,"XLE",-8.10,-3.45,0.77,-7.67
11/5/2024 0:00:00,"XLE",-5.10,-3.45,0.77,-7.67
11/6/2024 0:00:00,"XLE",-2.10,-3.45,0.77,-7.67
11/7/2024 0:00:00,"XLE",-3.00,-3.45,0.77,-7.67
11/8/2024 0:00:00,"XLE",-3.00,-3.45,0.77,-7.67
11/11/2024 0:00:00,"XLE",-2.50,-3.45,0.77,-7.67
11/12/2024 0:00:00,"XLE",-0.30,-3.45,0.77,-7.67
11/13/2024 0:00:00,"XLE",-0.10,-3.45,0.77,-7.67
11/14/2024 0:00:00,"XLE",-0.20,-3.45,0.77,-7.67
11/18/2024 0:00:00,"XLE",1.50,-3.45,0.77,-7.67
11/19/2024 0:00:00,"XLE",0.70,-3.45,0.77,-7.67
11/20/2024 0:00:00,"XLE",2.10,-3.45,0.77,-7.67
11/21/2024 0:00:00,"XLE",2.90,-3.45,0.77,-7.67
11/22/2024 0:00:00,"XLE",3.00,-3.45,0.77,-7.67
11/25/2024 0:00:00,"XLE",1.60,-3.45,0.77,-7.67
11/26/2024 0:00:00,"XLE",2.80,-3.45,0.77,-7.67
11/27/2024 0:00:00,"XLE",2.70,-3.45,0.77,-7.67
11/29/2024 0:00:00,"XLE",2.60,-3.45,0.77,-7.67
12/2/2024 0:00:00,"XLE",2.10,-3.45,0.77,-7.67
12/3/2024 0:00:00,"XLE",0.60,-3.45,0.77,-7.67
12/4/2024 0:00:00,"XLE",-1.90,-3.45,0.77,-7.67
12/5/2024 0:00:00,"XLE",-4.50,-3.45,0.77,-7.67
12/6/2024 0:00:00,"XLE",-6.90,-3.45,0.77,-7.67
12/9/2024 0:00:00,"XLE",-7.80,-3.45,0.77,-7.67
12/10/2024 0:00:00,"XLE",-9.10,-3.45,0.77,-7.67
12/11/2024 0:00:00,"XLE",-8.50,-3.45,0.77,-7.67
12/12/2024 0:00:00,"XLE",-10.10,-3.45,0.77,-7.67
12/13/2024 0:00:00,"XLE",-11.30,-3.45,0.77,-7.67
12/16/2024 0:00:00,"XLE",-12.40,-3.45,0.77,-7.67
12/17/2024 0:00:00,"XLE",-14.40,-3.45,0.77,-7.67
12/18/2024 0:00:00,"XLE",-15.70,-3.45,0.77,-7.67
12/19/2024 0:00:00,"XLE",-17.40,-3.45,0.77,-7.67
12/20/2024 0:00:00,"XLE",-17.30,-3.45,0.77,-7.67
12/23/2024 0:00:00,"XLE",-18.50,-3.45,0.77,-7.67
12/24/2024 0:00:00,"XLE",-15.20,-3.45,0.77,-7.67
12/26/2024 0:00:00,"XLE",-15.70,-3.45,0.77,-7.67
12/27/2024 0:00:00,"XLE",-15.60,-3.45,0.77,-7.67
12/30/2024 0:00:00,"XLE",-16.00,-3.45,0.77,-7.67
12/31/2024 0:00:00,"XLE",-13.00,-3.45,0.77,-7.67
1/2/2025 0:00:00,"XLE",-11.40,-3.45,0.77,-7.67
1/3/2025 0:00:00,"XLE",-8.20,-3.45,0.77,-7.67
1/6/2025 0:00:00,"XLE",-9.70,-3.45,0.77,-7.67
1/7/2025 0:00:00,"XLE",-7.00,-3.45,0.77,-7.67
1/8/2025 0:00:00,"XLE",-7.10,-3.45,0.77,-7.67
1/10/2025 0:00:00,"XLE",-6.00,-3.45,0.77,-7.67
1/13/2025 0:00:00,"XLE",-3.90,-3.45,0.77,-7.67
1/14/2025 0:00:00,"XLE",-2.20,-3.45,0.77,-7.67
1/15/2025 0:00:00,"XLE",-0.50,-3.45,0.77,-7.67
1/16/2025 0:00:00,"XLE",1.90,-3.45,0.77,-7.67
1/17/2025 0:00:00,"XLE",3.50,-3.45,0.77,-7.67
1/21/2025 0:00:00,"XLE",5.90,-3.45,0.77,-7.67
1/22/2025 0:00:00,"XLE",5.90,-3.45,0.77,-7.67
1/23/2025 0:00:00,"XLE",5.60,-3.45,0.77,-7.67
1/24/2025 0:00:00,"XLE",4.50,-3.45,0.77,-7.67
1/27/2025 0:00:00,"XLE",2.30,-3.45,0.77,-7.67
1/28/2025 0:00:00,"XLE",1.40,-3.45,0.77,-7.67
1/29/2025 0:00:00,"XLE",1.60,-3.45,0.77,-7.67
1/30/2025 0:00:00,"XLE",2.10,-3.45,0.77,-7.67
1/31/2025 0:00:00,"XLE",-1.70,-3.45,0.77,-7.67
2/3/2025 0:00:00,"XLE",-2.20,-3.45,0.77,-7.67
2/4/2025 0:00:00,"XLE",-1.20,-3.45,0.77,-7.67
2/5/2025 0:00:00,"XLE",-0.60,-3.45,0.77,-7.67
2/6/2025 0:00:00,"XLE",-2.80,-3.45,0.77,-7.67
2/7/2025 0:00:00,"XLE",-2.90,-3.45,0.77,-7.67
2/10/2025 0:00:00,"XLE",-1.40,-3.45,0.77,-7.67
2/11/2025 0:00:00,"XLE",-2.40,-3.45,0.77,-7.67
2/12/2025 0:00:00,"XLE",-4.80,-3.45,0.77,-7.67
2/13/2025 0:00:00,"XLE",-5.40,-3.45,0.77,-7.67
2/14/2025 0:00:00,"XLE",-5.80,-3.45,0.77,-7.67
2/18/2025 0:00:00,"XLE",-5.20,-3.45,0.77,-7.67
2/19/2025 0:00:00,"XLE",-4.30,-3.45,0.77,-7.67
2/20/2025 0:00:00,"XLE",-2.30,-3.45,0.77,-7.67
2/21/2025 0:00:00,"XLE",-4.10,-3.45,0.77,-7.67
